LAT;LONG;FULL_NAME_RG
12.1754;-12.8506;Igayato
12.0185;-12.6818;Idayatou
12.2925;-12.7091;Idaré
12.2524;-12.7395;Idaré
12.391;-12.8988;Ibir
12.018;-12.3795;Holo
12.018;-12.3795;Hollo
12.12;-12.9825;Halire
12.0123;-12.428;Gaya
12.0819;-12.1102;Roundé-Tanbou
12.1601;-12.0909;Roundé-Sangui
12.0959;-12.4164;Roundé-Héré
12.0009;-12.5346;Roundé Haïré
12.2447;-12.923;Pouniar
12.0288;-12.8557;Potopoto
12.4134;-12.8762;Pogon
12.1137;-12.5847;Karévi
12.0459;-12.4058;Kanso
12.0844;-12.3306;Parawol
12.407;-12.916;Parakanta
12.3238;-12.0713;Kandaya
12.3147;-12.5757;Kanbouré
12.1595;-12.3799;Kama
12.0627;-12.6749;Kalango
12.0793;-12.5125;Kakessa
12.0755;-12.4768;Kaïdiora
12.1122;-12.9895;Kafou
12.1126;-12.5014;Kadioré
12.0851;-12.5403;Dali
12.0066;-12.1742;Dalama
12.2087;-12.6407;Bandouboto
12.2792;-12.5478;Bandesséré
12.1965;-12.7642;Bandani-Soya
12.2768;-12.8101;Bandani
12.2588;-12.7994;Bandani
12.1186;-12.4702;Banbi
12.0167;-12.5267;Bana
12.3635;-12.1051;Bamaki
12.2946;-12.9778;Kanpaya
12.3097;-12.1453;Kannta
12.2177;-12.287;Kannta
12.04;-12.2733;Kankouma
12.1264;-12.8035;Kankata
12.1567;-12.6213;Kankako
12.2679;-12.3707;Danda
12.2217;-12.8667;Dalin
12.35;-12.5831;Baya
12.0439;-12.4219;Batafo
12.3258;-12.5654;Barkéré
12.0383;-12.2642;Bara
12.019;-12.6784;Bantiniel
12.0698;-12.9673;Bansané
12.3107;-12.9548;Baniané
12.0956;-12.7461;Bangui
12.0188;-12.2424;Bandougué
12.0177;-12.173;Sankali
12.3728;-12.8557;Sanguétank
12.2876;-12.9425;Sandia
12.1979;-12.2894;Sanbadiouri
12.0798;-12.6728;Sakadi
12.0739;-12.8713;Sabéré Salam
12.4086;-12.7534;Sabéré-Kassinian
12.0351;-12.2356;Sabéré-Bara
12.0761;-12.7075;Kioko
12.3114;-12.8909;Kilikondo
12.0525;-12.6051;Kigninsi
12.1183;-12.3737;Dangoupan
12.1562;-12.5527;Dandama
12.2548;-12.9013;Bindougou
12.0907;-12.7111;Bindougou
12.0092;-12.3202;Bilékéné
12.1908;-12.3091;Bennsori
12.0277;-12.2427;Benndébaré
12.1914;-12.533;Bélessé
12.4561;-12.8204;Bégnira Adouma
12.2585;-12.5787;Sinntiou
12.2585;-12.5787;Sintiou
12.2081;-12.2602;Sinntiou
12.2081;-12.2602;Sintiou
12.2309;-12.572852;Sibo
12.2412;-12.5918;Sibo
12.0529;-12.5286;Sessé
12.2981;-12.4431;Semmbaoumandé
12.011;-12.3299;Sébori
12.3365;-12.0441;Saraya
12.1646;-12.2919;Koubia
12.1902;-12.838;Kossi
12.0565;-12.3857;Kororo
12.3718;-12.0825;Kopou
12.4602;-12.8304;Kétiouri-Igour
12.2283;-12.3381;Kérouané
12.0683;-12.872;Kénéri
12.0604;-12.4168;Katabé
12.0243;-12.4188;Kassaoro
12.452804;-11.522938;Konkoni
12.452804;-11.522938;Konkoniouma
12.547534;-11.450282;Koela Kouley
12.547534;-11.450282;Koulé-Kabé
12.547534;-11.450282;Koéla-Kabé
12.547534;-11.450282;Kouli-Kabé
12.547534;-11.450282;Kabé, Koïla
12.433333;-12.083333;Kaobohi
12.433333;-12.083333;Kobohi
11.066667;-10.433333;Toureita Foula
11.05;-10.4;Toureita
11.15;-10.8;Toupéria
10.216667;-14.45;Tounyifilidi
10.216667;-14.45;Tunyifilidi
10.216667;-14.45;Tugnifilidi
10.216667;-14.45;Tunyifildi
11.516667;-10.866667;Tountoye
11.116667;-14.15;Tounté
10.45;-10.783333;Tounka
11.55;-10.566667;Tounguel
10.75;-10.85;Toumbourou
10.9;-12.616667;Touldé Lope
11.433333;-10.683333;Touldé Amara
11.316667;-10.416667;Toukoro
11.45;-11.683333;Tougué
11.45;-11.683333;Tongue
11.383333;-10.2;Tougbélé
12.066667;-10.483333;Touboundi
8.923056;-9.137778;Toubaro
11.683333;-12.95;Toubandi
9.016667;-7.983333;Toubakoro
8.833333;-9;Toubakoia
11.1;-10.35;Touba Bissa
11.1;-10.366667;Touba
7.75;-9.35;Toua Ya
8.5;-8.983333;Tourella
10.483333;-13.116667;Toumanya
10.483333;-13.116667;Toumania
9.066667;-9.066667;Toumanou
8.816667;-8.383333;Toumanidougou
11.65;-10.666667;Toumani Diagui, Fello
10.416667;-10.783333;Toumania
10.416667;-10.783333;Toumanéa
11.866667;-10.516667;Togoro, Tiangol
9.283333;-7.95;Togobala
7.55;-9.233333;Toa Ya
9.45;-8.75;Salaminiatini
8.755556;-9.557778;Salamaï
8.755556;-9.557778;Salamat
8.779722;-9.205833;Salakolo
11.65;-8.7;Salako
9.3;-9.116667;Salagbé
11.183333;-10.683333;Sakoya
11.7;-10.416667;Bouba Ko
7.433333;-9.416667;Bouanoko Ya
8.844722;-9.89;Bouadou
10.816667;-11.716667;Botoré
8.183333;-8.25;Botolo
11.6;-10.3;Botoko Kourouni
8.6;-10.166667;Yama Cissa
10.05;-12.333333;Yali
7.258056;-9.115556;Oulaourota
7.258056;-9.115556;Yalata
8.833333;-10.083333;Yalandou
7.796111;-9.228333;Yalanda
7.796111;-9.228333;Yatanda
9.266667;-10.25;Tambaya
8.633333;-10.266667;Tambarafara
9.05;-10.583333;Tambalele
12.25;-13.583333;Tamba Douti
11.8;-10.666667;Tamba Dabatou
11.8;-10.666667;Tamba
10.9;-14.366667;Tamaransi
9.9;-9.783333;Tamanko
11.066667;-10.05;Tamankaya
10.366667;-13.916667;Tamalan
11.866667;-10.783333;Tamala
11.833333;-10.8;Tamala
11;-9.9;Taliyaran
9.166667;-13.016667;Taliko
9.166667;-13.016667;Talico
10.866667;-9.966667;Talidou
8.904167;-10.076111;Tiokéa
8.904167;-10.076111;Tinkia
8.904167;-10.076111;Tinhéa
8.904167;-10.076111;Tinkéa
8.833889;-10.086389;Tinkia
11.766667;-12.466667;Tinkéta
11.1;-10.533333;Tinké Mansa
11.05;-10.55;Tinké Mansa
12.266667;-13.166667;Tinkata
10.733333;-12.283333;Tinka, Mont
10.816667;-11.5;Tiniki
10.933333;-14.3;Tiguilinta
10.933333;-14.3;Tinguilinta
8.878889;-10.3175;Tinguèdou
8.166667;-8.183333;Tiné
9.966667;-10.7;Tindo
9.316667;-10.366667;Timtayi
10.883333;-13.6;Timévi, Montagne de
10.883333;-13.6;Timéwi, Montagne de
10.883333;-13.583333;Timéwi
10.883333;-13.583333;Timévi
9.25;-9.35;Tizinko
10.183333;-14.066667;Thio
10.183333;-14.066667;Thia
10.183333;-14.066667;Tiyé
9.75;-10.65;Tiro
11.733333;-12.516667;Tiri
11.933333;-12.966667;Tipili, Bowal
11.483333;-10.716667;Tiopi, Fello
11.483333;-10.716667;Tiopi
11.8;-13.516667;Tionkita
11;-14.383333;Tombadonkéa
11.333333;-10.85;Tomanero
8.579722;-9.986389;Toly
9.083333;-10.316667;Tolo
8.966667;-10.133333;Tolly
8.881389;-10.081111;Tolli
8.581667;-10.329444;Toli Ouladin
8.581667;-10.329444;Toli
8.581667;-10.329444;Ouladé
9.183333;-10.016667;Waou
11.7;-10.883333;Takaï, Bowal
8.616667;-10;Taka
8.581667;-9.659722;Tainamai
8.581667;-9.659722;Taïnama
10.616667;-14.6;Taïgbé
10.616667;-14.6;Taïbé
10.616667;-14.6;Tolgotch
9.266667;-13.033333;Taïbé
9.266667;-13.033333;Taïgbé
10.683333;-14.7;Taïdi, Marigot de
9.3;-10.283333;Yalamba
8.584722;-10.494722;Yalamba
8.516667;-10.183333;Yalamba
11.333333;-11.516667;Yalaguetta
11.333333;-11.516667;Yalaguéta
9.283333;-10.3;Yalafadou
11.033333;-11.2;Yala
10.166667;-11.916667;Yala
10.983333;-10.8;Sounsoun
11;-10.85;Sounsou
7.866944;-9.250278;Zatioula
8.65;-9.5;Zaborossou
7.691389;-9.222778;Zabia
11.4;-10.016667;Yro
8.966667;-8.933333;Yoyadougou
11.483333;-14.166667;Youtaendi
9.233333;-10.65;Youroukouria
12.533333;-13.133333;Youkounkoun
8.816667;-10.333333;Youan
8.816667;-10.116667;Youadou
11.433333;-11.8;Toké, Bowal
11.433333;-11.8;Toké, Booual
11;-11.833333;Toka
11.4;-10.9;Toka
8.766667;-7.933333;Woro Sinkoro
9.266667;-8.416667;Woro
9.116667;-9.85;Wondékéré
9.3;-10.516667;Woliondou
9.166667;-10.016667;Wodou
10.666667;-14.666667;Taïdi, Île de
9.85;-12.783333;Taïré
9.85;-12.783333;Tahiré
10.35;-13.066667;Tanfoulou
10.35;-13.066667;Tafoulou
10.25;-12.483333;Tafori
8.916667;-10.133333;Tadia
9.189444;-13.113056;Tadhi
9.189444;-13.113056;Tadi
11.533333;-10.65;Tacoutala
8.514722;-9.859722;Taboulélla
8.514722;-9.859722;Taourella
7.2;-9.816667;Yé River
7.2;-9.816667;Yaw River
7.2;-9.816667;Ya River
7.2;-9.816667;Wé River
7.2;-9.816667;Wejah River
7.2;-9.816667;Via River
7.2;-9.816667;Veye River
7.2;-9.816667;Via River
7.2;-9.816667;Vaeo River
7.2;-9.816667;Jepe River
7.2;-9.816667;Vo River
7.2;-9.816667;Oué Rivière
7.2;-9.816667;Véouro
7.2;-9.816667;Yeh
7.2;-9.816667;Vé
8.676111;-9.894167;Vassézia
8.693611;-9.220278;Vasserédou
8.773889;-9.6275;Vassala
8.333333;-8.316667;Vassadougou
8.783333;-8.15;Vasiadougou
7.485833;-9.318889;Vanian
8.3;-8.383333;Vamorodougou
7.916667;-9.216667;Valuoou
8.316667;-8.6;Vagouanata
8.316667;-8.6;Vagbanata
9.216667;-10.233333;Soungoumaya
11.55;-13.216667;Sounga, Fello
9.216667;-10.216667;Soundya
9.183333;-10.266667;Soundouïa
9.183333;-10.266667;Soundya
8.8;-10.35;Soundian
11.416667;-11.716667;Soumpoura
10.566667;-10.8;Soumini
11.05;-11.233333;Soumidara
8.535;-10.23;Témessadou
12.016667;-10.283333;Téma
11.483333;-10.966667;Téma
11.466667;-13.4;Télivi
9.316667;-10.366667;Yosso
11.5;-10.733333;Tiankoun Balédji
11.466667;-10.6;Tiankoun Balédji
11.55;-14.266667;Tiankounaliou
11.55;-14.266667;Tiankounalliou
12.333333;-13.266667;Tiankou
11.266667;-14.166667;Tiangui Bananes
11.266667;-14.166667;Tiangui
10.4;-11.883333;Tiangui, Bowal
11.45;-10.566667;Tiamoula, Fello
11.45;-10.55;Tiamoula
11.366667;-10.766667;Tialéré
11.916667;-10.883333;Tiabéou
12.533333;-13.45;Kapparabina
12.533333;-13.45;Kaparabina
12.533333;-13.45;Kaparabina
12.533333;-13.45;Kaporabina
8.716667;-7.75;Zwa
8.651944;-9.686389;Zourouzia
8.697222;-9.806667;Zépouézépa
8.697222;-9.806667;Zoupoïzéba
8.697222;-9.806667;Sipoï Sépa
8.697222;-9.806667;Sipoï
8.395;-9.356111;Zoubouroumaï
7.865556;-9.339722;Zooulomai
10.866667;-12.483333;Tiéouléyé
9.066667;-7.916667;Tienko
9.333333;-10.066667;Kéniégué Rivière
9.333333;-10.066667;Tiengoué
9.333333;-10.066667;Tiengbé
8.6;-8.3;Tiémorodougou
10.966667;-12.333333;Tiéliré
12;-13.016667;Tiélé
8.55;-8.45;Tiékouradougou
8.15;-8.25;Tiékouradougou
8.583333;-8.9;Tiékorodougou
11.233333;-14.533333;Tiékeye
11.016667;-13.633333;Tiékévi
8.4;-8.65;Tiékélé
8.548056;-9.956944;Tiécoulo
10.183333;-14.016667;Banta
10.183333;-14.016667;Bania, Marigot de
10.183333;-14.016667;Toua, Crique
10.183333;-14.016667;Bania Creek
10.183333;-14.016667;Tua Creek
10.183333;-14.016667;Tibola
7.349167;-9.155;Galapaï
7.349167;-9.155;Galakpay
7.349167;-9.155;Galagbaye
11.1;-11.616667;Gaïgui
10.6;-12.9;Gagnimbaya
10.533333;-12.5;Doubaya
9.033333;-8.366667;Dougoubougou
9.033333;-8.366667;Dougoubadougou
9.033333;-8.366667;Doubadougou
4.366667;-7.533333;Diou
4.366667;-7.533333;Yubu Dwo, River
4.366667;-7.533333;Youbbu
4.366667;-7.533333;You
4.366667;-7.533333;Dugu River
4.366667;-7.533333;Douro
4.366667;-7.533333;Kavalli
4.366667;-7.533333;Cavelly
4.366667;-7.533333;Cavalla River
4.366667;-7.533333;Cavally
4.366667;-7.533333;Cavally
4.366667;-7.533333;Diougou
4.366667;-7.533333;Cavala River
4.366667;-7.533333;Du River
4.366667;-7.533333;Douo
4.366667;-7.533333;Dioubou
4.366667;-7.533333;Youbou
4.366667;-7.533333;Djougou
4.366667;-7.533333;Duyu, River
9.116667;-10.083333;Camian
9.433333;-10.25;Kamérandou
9.433333;-10.25;Camendou
9.433333;-10.25;Camerindou
12.516667;-13.683333;Cambamam
12.516667;-13.683333;Cambamã, Rio
9.546111;-13.675278;Camayenne, Presqu’île de
9.546111;-13.675278;Kaloum, Presqu’île de
9.266667;-10.466667;Camaro
11.033333;-14.933333;Caiante, Rio
11.05;-14.916667;Entecade, Rio
11.05;-14.916667;Cacoca, Rio de
11.05;-14.916667;Cacoka
10.966667;-9.8;Toumania
10.966667;-9.8;Toumanéa
9.033333;-10.55;Toumandou
8.908889;-10.473056;Toumandou
8.908889;-10.473056;Tomadou
8.908889;-10.473056;Tomédou
12.2;-13.45;Touloye
11.233333;-10.383333;Touloubéré
7.947778;-9.311944;Toulissayé
7.947778;-9.311944;Toutissaye
9.083333;-10.483333;Yérékonko
9.216667;-10.566667;Yérékonko
8.516667;-8.383333;Kaniangoro
12.4;-13.45;Kangnéka
8.383333;-10.616667;Kangama
9.683333;-12.783333;Kanfoundian
10.833333;-14.55;Kanfarandé
10.833333;-14.55;Victoria
10.833333;-14.55;Saint Eugenie
10.566667;-14.55;Kandouman
10.566667;-14.55;Kandournan
9.183333;-10.55;Kandou
9.183333;-10.55;Kandou
11.216667;-14.516667;Kandiétéré
12.6;-13.4;Kandiaye
8.866667;-10.533333;Souloukoufa
10.533333;-10.4;Souloukoudianba
11.416667;-10.8;Souloukou, Bowal
11.25;-10.15;Soulouko
11.033333;-11.183333;Souloudala
12.5;-9.316667;Soulou
11.183333;-14.25;Soulloye
10.016667;-10.833333;Soulémania
10.016667;-10.833333;Souleymania
9.066667;-10.3;Soulaba
12.533333;-13.566667;Soukoutou Foulbé
8.333333;-8.433333;Soukouralla
12.4;-13.4;Gadalouguèl
12.35;-13.266667;Diamatou
12.35;-13.266667;Diama Atou
12.35;-13.266667;Gadabarou Diamatou
8.033333;-9.45;Gabayé
8.033333;-9.45;Gabaye River
9.95;-12.933333;Friguiagbé
9.796667;-13.140833;Friguadi
9.796667;-13.140833;Firiguiadi
9.796667;-13.140833;Firguiadi
9.796667;-13.140833;Friguiadi
10.033333;-10.95;Friguia
10.45;-13.533333;Fria
10.45;-13.533333;Firiya
11.283333;-13.466667;Foyé
9.066667;-9.216667;Foya
10.533333;-11.95;Foya
11.95;-10.866667;Sankaran Dantaré
11.966667;-10.883333;Sankaran
10.983333;-10.433333;Sankaman
11.016667;-10.3;Sankama
8.733333;-8.883333;Sankadougou
12.383333;-13.55;Sanka
10.766667;-10.316667;Sanissia
8.55;-10.383333;Sanikongo
9.216667;-9.166667;Sanigbé
12.05;-13.533333;Sanguia
9.619444;-13.578056;Sangoya
9.619444;-13.578056;Songnio
9.619444;-13.578056;Songaïa
9.619444;-13.578056;Songoïa
11.033333;-11.766667;Sangouya
12.033333;-10.45;Sangounia
8.666667;-9.2;Ouamadou
9.016667;-10.1;Oualto
9.016667;-10.1;Ovalto
9.016667;-10.1;Walto
7.733333;-9.183333;Oualiuo Ya
8.433333;-8.566667;Doubadougou
9.016667;-7.916667;Doualako
9.016667;-7.983333;Douala
8.991389;-10.190556;Douadou
8.783333;-10.35;Douadou
8.631111;-10.171944;Douadou
10.716667;-10.966667;Douabo
12.4;-13.1;Dosséré
11.05;-10.483333;Dabaya
11.8;-10.683333;Dabatou
8.583333;-8.15;Orodjidougou
12.4;-13.45;Orévenndou
10.383333;-11.966667;Orétigué
11.383333;-11.75;Oré Tembé
11.6;-11.916667;Oré Sougué
9.478889;-13.749167;Mât, Pointe du
8.916667;-10.283333;Massi
10.916667;-12.433333;Maci
10.916667;-12.433333;Massi
8.733333;-8.35;Massandougou
9.566667;-10;Massamayan
9.383333;-9.916667;Massamana
9.383333;-9.916667;Massamaniana
9.383333;-9.916667;Massaniana
9.183333;-10.183333;Massakoundou
8.816667;-8.433333;Massadougou
10.3;-10.833333;Béleya
7.766667;-9.316667;Bélépéné
7.816667;-9.283333;Béléoulou
7.667778;-9.083889;Pela Beregnan
7.667778;-9.083889;Bélénian
7.667778;-9.083889;Péla-Pérignan
7.416667;-9.466667;Bélémou
11.066667;-11.3;Belela
8.783333;-8.3;Bélékoro
12.1;-10.35;Kouroukan
8.7;-8.3;Kourougbédougou
10.766667;-11.25;Kouroufing, Massif de
11.783333;-10.916667;Kouroufing
11.883333;-10.35;Kouroudiougouni
11.833333;-10.316667;Kouroudiougouba Kourou
9.446389;-13.045833;Kuria
9.446389;-13.045833;Kouriya
9.446389;-13.045833;Kouria
9.166667;-10.666667;Kouriandé
8.583333;-10.316667;Yendé
8.55;-10.116667;Yendé
8.516667;-10.533333;Yendé
9.664444;-13.593056;Yataya
9.664444;-13.593056;Yataïa
9.664444;-13.593056;Yétaïa
9.664444;-13.593056;Ketaya
9.25;-10.016667;Yasafèye
8.85;-10.466667;Yasafay
9.3;-10.5;Yarto
9.45;-10.083333;Yarsadou
9.45;-10.083333;Diassardou
9.45;-9.916667;Yardo Niamana
8.771389;-9.665;Yarazou
9.95;-10.733333;Yarawalia
12.1;-13.083333;Tchianhoué
11.35;-10.483333;Tchan Kounguilé
11.583333;-10.483333;Tatahon
8.961111;-9.792222;Yéradoukoma
10.05;-11.066667;Yenkiliba
10.6;-14.45;Yenguissa
9.3;-13.15;Yankisah
9.3;-13.15;Yankisa
9.3;-13.15;Yenguissa
10.983333;-12.616667;Yengué
8.618056;-10.492778;Yendé To
8.887222;-10.172222;Yende Millimou
8.887222;-10.172222;Yende
8.887222;-10.172222;Millimou
11.483333;-10.916667;Téliré
10.916667;-13.333333;Télimélé, Région Administrative de
10.916667;-13.333333;Télimélé, Préfecture de
10.9;-13.033333;Télimélé
12.033333;-10.3;Télimaméri
8.9;-10.2;Tedeou
9.116667;-10.433333;Teddou
12.2;-13.8;Tchiofa
12.4;-13.566667;Tchikitchikamel
9.15;-10.45;Yomadou
9.133333;-10.366667;Yomadou
8.6;-10.2;Yomadou
8.666667;-10.25;Yoma
9.05;-10.033333;Yolian
9.766667;-13.15;Yolaré
8.516667;-9.533333;Yoko
7.74;-9.243611;Yogo
11.05;-11.916667;Yofoko
9.133333;-10.016667;Yodou
7.445;-9.386944;Yoa
8.763056;-10.346944;Yirandou
9.366667;-10.35;Ningueldou
9.366667;-10.35;Gingueldou
9.366667;-10.35;Yinkérédou
9.2;-10.4;Yindi
8.183333;-9.5;Teyé
9.233333;-9.566667;Soukourala
8.740556;-9.461389;Soukoulala Mory
8.782222;-9.454167;Soukoulala
8.782222;-9.454167;Soukourala
8.066667;-8.25;Batota
11.933333;-10.233333;Bataya Kourou
11.95;-10.216667;Bataya
12.1;-13.316667;Batapa, Venndou
11.333333;-10.9;Batanko
11.366667;-10.433333;Batambourouhoun
10.883333;-13.116667;Batabou
7.583333;-9.166667;Bata
9.533333;-13.016667;Bassya
9.533333;-13.016667;Bassia
9.533333;-13.016667;Baschia
9.35;-10.516667;Bassoutoni
9.566667;-13.633333;Bassia
10.85;-14.516667;Kounsougou
10.85;-14.516667;Kounsougo
10.933333;-13.5;Kounsotami
10.933333;-13.5;Consotami
10.566667;-13.05;Kounsiniaki
11.183333;-10.666667;Kounsili
10.916667;-13.4;Kounsi Kansi
11.216667;-11.583333;Kounsi, Fello
10.8;-14.716667;Kounoulou
10.8;-14.716667;Koumoulou
11.283333;-10.066667;Kounkoulou, Koni
9.883333;-12.516667;Kounkidé
10.733333;-11.75;Saman
9.05;-10.466667;Samakonko
7.833333;-8.833333;Nzérékoré, Région Administrative de
7.833333;-8.833333;Nzérékoré, Préfecture de
7.747222;-8.823889;Nzérékoré
7.950278;-9.266944;Nzappa
7.950278;-9.266944;Nzapa
9.15;-8.4;Nyini
10.6;-14.666667;Nunez Fleuve
10.6;-14.666667;Nuñez, Riviére
10.6;-14.666667;Nunez, Rio
10.6;-14.666667;Tiguilita
10.6;-14.666667;Rio Nunez, Embouchure du
8.6;-8.683333;Nouna
11.65;-10.966667;Noumansaga
11.3;-10.15;Kobitako
10.716667;-12.316667;Kobin
11.016667;-10.533333;Kobiko
10.716667;-9.45;Kobiko
10.733333;-10.366667;Kobeya
10.516667;-10.9;Kobéta
11.083333;-12.083333;Bantanko
12.566667;-13.166667;Bantank
11.25;-14.3;Bantam Tirit
11.25;-14.3;Bantam
11.733333;-12.9;Bantala
11.733333;-12.9;Bantana
11.9;-12.716667;Bantala
11.333333;-10.3;Bantabagui Kourou
11.35;-10.266667;Bantabagué
7.816667;-9.05;Banota
11.6;-10.266667;Banora
9.233333;-8.833333;Kissidougou
10.2;-10.816667;Kissia
8.883333;-9.983333;Kissénè
9.266667;-9.983333;Kirsané
9.183333;-10.3;Kirimaya
12.183333;-13.816667;Kirimani
10.95;-13.6;Kiribamba
9.25;-10.283333;Kiria
11.966667;-12.233333;Kinséa
8.65;-8.433333;Féréborédougou
8.85;-8.116667;Férébadougou
9.15;-8.766667;Fandougou
9.15;-8.766667;Fénédougou
9.016667;-9.283333;Fénaria
9.016667;-9.283333;Fenariah
8.766389;-9.792778;Féloussia
9.85;-10.016667;Dinko
11.5;-10.916667;Dinguiraye, Région Administrative de
11.5;-10.916667;Dinguiraye, Préfecture de
11.3;-10.716667;Dinguiraye
11.3;-10.716667;Dinguiray
11.016667;-11.633333;Dinguel, Fello
9.583333;-12.783333;Tassindi
11.1;-11.966667;Tassa
11.3;-10.716667;Tasirla
10.383333;-12.383333;Tassi
10.383333;-12.383333;Tasi Bilima
9.016667;-10.15;Yambou
10.183333;-14.016667;Yamia
10.183333;-14.016667;Yamaya
10.183333;-14.016667;Yamaia
8.711111;-10.253056;Tangolo
8.711111;-10.253056;Tongolo
8.555;-10.461111;Tangolo
8.555;-10.461111;Tangola
9.1;-8.45;Tangodougou
9;-8.3;Tangodougou
10.9;-12.6;Tangan Maoundé
10.883333;-12.566667;Tangan, Monts
10;-12.616667;Tanéné
11.833333;-13.416667;Tandouma
8.8;-8.783333;Tanbikola
8.8;-8.783333;Tambikola
8.773611;-9.006111;Sossava
8.766667;-8.95;Sosofeya
11.283333;-10.75;Soso
8.733333;-8.116667;Soseri, Massif de
11;-10.783333;Sorontoukouré
8.833333;-10.15;Soro
8.740833;-10.092778;Soro
11.183333;-10.9;Soriyabé
10.766667;-10.833333;Saminfoi
8.85;-9.966667;Samé
9.466667;-10.466667;Sambeldo
11.766667;-12.8;Sambaya Péquéty
11.166667;-10.416667;Sambaya Foula
11.166667;-10.416667;Sambaya
11.116667;-11.916667;Kobéra
11.383333;-11.266667;Kaliwolon
11.116667;-10.816667;Kalinko
11.15;-10.85;Kalinko
11.116667;-11.183333;Kalinko
11.533333;-10.733333;Kaling
11.2;-10.083333;Kalikoumé Kourou
10.483333;-14.6;Kaliki, Île
11.05;-11.266667;Bouméko
8.566667;-10.283333;Boumbou Tongui
9.983333;-9.916667;Boumbourou
9.216667;-10.616667;Boumboukoro
8.566667;-10.2;Boumbou
9.033333;-10.4;Bouloumoko
9.15;-9.283333;Boloumba
9.15;-9.283333;Bouloumba
10.8;-13.233333;Bouléré
10.8;-13.233333;Boulléré
11.1;-11.6;Boulinko
8.483333;-9.733333;Bapaguizé
8.866667;-10.216667;Dingué
11.833333;-10.25;Dindou Kourou
10.083333;-13.083333;Dimya
10.083333;-13.083333;Dimia
11.383333;-10.166667;Botoko
11.616667;-10.333333;Botoko
10.7;-13.816667;Botoko
11.416667;-10.15;Botoko
8.083333;-9.4;Botoguizi
10.5;-14.65;Botini
11.183333;-10.8;Boté
8.566667;-8.066667;Bossodougou
9.3;-10.6;Bangbaya
9.283333;-10.183333;Bangban
11.683333;-13.15;Bangaya
8.516667;-10.05;Bangama
8.516667;-10.05;Bagaman
9.1;-10.05;Bangadou
9.1;-10.05;Benguadou
11.116667;-12.233333;Banga, Fello
9.25;-10.6;Tossiné
11.05;-10.7;Torou
8.65;-10.383333;Tongolo
9.316667;-10.033333;Tongboye
10.166667;-11.566667;Tonfili
7.466667;-8.816667;Toneboulo
7.767778;-9.27;Yaragpalé
9.133333;-10.233333;Yaradou
9.05;-10.016667;Yaradou
8.833333;-9.9;Yaradou
8.413611;-10.451944;Yaradou
9.25;-10.1;Yaradou
10.8;-9.5;Yara
8.35;-8.783333;Yapangaye
9.083333;-10.183333;Yaonadou
9.133333;-10.45;Yantédou
9.15;-10.483333;Yanguilima
9.616667;-13.183333;Yanguéakhori
9.616667;-13.183333;Yanguéakori
9.616667;-13.183333;Yanguéakoj
9.616667;-13.183333;Vangueakhor
9.45;-12.716667;Yanéya
8.85;-10.116667;Yandandou
11.816667;-10.983333;Sambaya Dimbereya
11.183333;-10.383333;Sambaya Baleya
9.183333;-10.183333;Koundian
9.066667;-10.45;Koundian
8.633333;-10.05;Koundia
10.45;-12.716667;Kounyéya
10.45;-12.716667;Koundéyagbé
12.483333;-13.3;Koundara
12.1;-10.416667;Kounbélénia
12.133333;-10.45;Kounbéléga
8.783333;-8.816667;Kounaniko
9.25;-10.616667;Djifinn
11.083333;-12.966667;Djidjima
11.283333;-10.766667;Djidigui
11.716667;-10.566667;Djibéria, Fello
11.483333;-14.4;Djémadyi
11.1;-14.8;Djarga
7.55;-9.216667;Diyé
7.55;-9.216667;Diye
7.55;-9.216667;Dihyé
10.916667;-12.183333;Ditinn
10.883333;-12.183333;Ditinn
10.883333;-12.183333;Diting
11.45;-13.316667;Dita
11.033333;-12.866667;Diré
10.883333;-12.516667;Diré
10.883333;-12.516667;Ndiré
11.4;-10.833333;Diouta
10.466667;-13.766667;Mambouri
10.466667;-13.766667;Mambouré
8.766667;-10.05;Mambo
9.836667;-13.105556;Mambiya
9.836667;-13.105556;Mambia
9.766667;-12.783333;Mambia
10.416667;-14.483333;Mambasso
10.416667;-14.483333;Mambassa
9.183333;-10.233333;Mamankono
8.518611;-9.592778;Mamani
8.333333;-8.433333;Mamandougou
8.816667;-8.35;Mamadidougou
10.083333;-11.366667;Kounadia
11.083333;-14.283333;Fompaké
11.083333;-14.283333;Koumpaké
11.75;-11.883333;Koumibili
11.783333;-12.816667;Koumboura
10.4;-12.933333;Koumbouma
10.4;-12.933333;Koubou
10.4;-12.933333;Koumboum
10.666667;-11.183333;Koumboulou
10.833333;-12.216667;Kala, Montagnes de
10.5;-12.966667;Kakrima
10.5;-12.966667;Kakirima Rivière
9.183333;-13.233333;Kakoutoulaye
9.183333;-13.233333;Kakutulaye
9.183333;-13.233333;Kakutlai
9.183333;-13.233333;Kakoutaye
9.183333;-13.233333;Kakoutlaye
8.816667;-9.916667;Kakou
11.916667;-13.383333;Kakossa
9.433333;-13.316667;Kakofa
8.516667;-10.466667;Kako
11.9;-13.65;Kakitaki
11.1;-14.7;Cakisam
11.1;-14.7;Kakissam
11.1;-14.7;Kakisam
9.9;-12.966667;Soméssa
8.648889;-10.115833;Somédou
11.333333;-12.95;Sombilli
11.05;-10.533333;Somaya
9;-10.35;Somadou
11.366667;-10.466667;Sokoudé
10.9;-10.583333;Sokotoyo
