LAT;LONG;FULL_NAME_ND_RO;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5767;-12.8835;Mbon;;;;;;;;;;;;;;;;;;;;;;;;;;
12.616667;-12.883333;Diaro;;;;;;;;;;;;;;;;;;;;;;;;;;
12.733333;-13.016667;Niedine;;;;;;;;;;;;;;;;;;;;;;;;;;
12.633333;-12.916667;Nango;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6893;-12.9007;Monts de Beibe;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6893;-12.9007;Beibel;;;;;;;;;;;;;;;;;;;;;;;;;;
12.766667;-12.883333;Bahare;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5599;-12.8729;Ekess;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5599;-12.8729;Ekes;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5561;-12.8458;Kote;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5479;-12.8291;Edane;;;;;;;;;;;;;;;;;;;;;;;;;;
14;-15.15;Seyane;;;;;;;;;;;;;;;;;;;;;;;;;;
14;-15.15;Sevane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.05;-15.233333;Maleme;;;;;;;;;;;;;;;;;;;;;;;;;;
14.05;-15.233333;Malem;;;;;;;;;;;;;;;;;;;;;;;;;;
14.1;-15.233333;Maka Bella;;;;;;;;;;;;;;;;;;;;;;;;;;
14.1;-15.2;Bankouma;;;;;;;;;;;;;;;;;;;;;;;;;;
14.083333;-15.15;Foret Classee de Maleme Hodar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.083333;-15.15;Foret Classee de Malem-Hodar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.1;-15.15;Keur Yoro Barou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.983333;-15.116667;Missira;;;;;;;;;;;;;;;;;;;;;;;;;;
14;-15.116667;Medina Keur Lahine Mara;;;;;;;;;;;;;;;;;;;;;;;;;;
14.016667;-15.116667;Missira;;;;;;;;;;;;;;;;;;;;;;;;;;
14.016667;-15.116667;Por Tialene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.033333;-15.083333;Bandioul Bante;;;;;;;;;;;;;;;;;;;;;;;;;;
14;-15.033333;Foret Classee de Maka Yop Ouest;;;;;;;;;;;;;;;;;;;;;;;;;;
14.033333;-15.033333;Maka Yop;;;;;;;;;;;;;;;;;;;;;;;;;;
14.05;-15.116667;Port Darame;;;;;;;;;;;;;;;;;;;;;;;;;;
14.05;-15.116667;Por Darame;;;;;;;;;;;;;;;;;;;;;;;;;;
14.066667;-15.1;Arafa;;;;;;;;;;;;;;;;;;;;;;;;;;
14.116667;-15.116667;Keur Ibra Massar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.1;-15.1;Medina Tiarene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.1;-15.083333;Tisse;;;;;;;;;;;;;;;;;;;;;;;;;;
14.116667;-15.1;Fas Diayene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.116667;-15.1;Medina Ndovene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.05;-15.05;Sinntiou Adar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.05;-15.05;Sintiou Adar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.083333;-15.05;Ndakar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.083333;-15.033333;Guerane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.083333;-15.033333;Guerba;;;;;;;;;;;;;;;;;;;;;;;;;;
14.116667;-15.066667;Diayene;;;;;;;;;;;;;;;;;;;;;;;;;;
12.784167;-15.502778;Banbadion;;;;;;;;;;;;;;;;;;;;;;;;;;
12.838056;-15.532222;Ida;;;;;;;;;;;;;;;;;;;;;;;;;;
12.832778;-15.521944;Satiba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.832778;-15.521944;Sitaba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.777778;-15.471667;Karantaba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.824722;-15.499444;Badouga;;;;;;;;;;;;;;;;;;;;;;;;;;
12.814167;-15.476944;Bougnadou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.847222;-15.539722;Tourekounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.890278;-15.548056;Sankouya;;;;;;;;;;;;;;;;;;;;;;;;;;
12.894167;-15.528611;Nema;;;;;;;;;;;;;;;;;;;;;;;;;;
12.856389;-15.5;Babadi;;;;;;;;;;;;;;;;;;;;;;;;;;
12.89;-15.458889;Kounkali;;;;;;;;;;;;;;;;;;;;;;;;;;
12.971667;-15.655833;Guiguiankounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.962778;-15.646111;Niandianki;;;;;;;;;;;;;;;;;;;;;;;;;;
12.981944;-15.641111;Kataba Guidima;;;;;;;;;;;;;;;;;;;;;;;;;;
12.982222;-15.617778;Diaroume;;;;;;;;;;;;;;;;;;;;;;;;;;
12.931667;-15.5925;Ndiama;;;;;;;;;;;;;;;;;;;;;;;;;;
12.992778;-15.587222;Touba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.000833;-15.648056;Kandiounkou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.001389;-15.617222;Kandiadiou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.016667;-15.583333;Nema Diassor;;;;;;;;;;;;;;;;;;;;;;;;;;
13.016667;-15.583333;Sankoubone;;;;;;;;;;;;;;;;;;;;;;;;;;
13.016667;-15.566667;Bantanto;;;;;;;;;;;;;;;;;;;;;;;;;;
13.033333;-15.6;Bakadaji;;;;;;;;;;;;;;;;;;;;;;;;;;
13.05;-15.583333;Bissari;;;;;;;;;;;;;;;;;;;;;;;;;;
14.1;-14.616667;Pir Ndavene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.116667;-14.6;Batoulane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.183333;-14.616667;Koura Rhaye;;;;;;;;;;;;;;;;;;;;;;;;;;
13.933333;-14.7;Maka Katal;;;;;;;;;;;;;;;;;;;;;;;;;;
13.9;-14.683333;Fana Keur Abdou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.8;-15.266667;Ngouke Kouke;;;;;;;;;;;;;;;;;;;;;;;;;;
13.8;-15.25;Ngouke Diama;;;;;;;;;;;;;;;;;;;;;;;;;;
13.816667;-15.25;Sinntiou Bamba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.816667;-15.25;Sintiou Bamba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.816667;-15.2;Foret Classee de Patte;;;;;;;;;;;;;;;;;;;;;;;;;;
13.816667;-15.2;Foret de Pate;;;;;;;;;;;;;;;;;;;;;;;;;;
13.783333;-15.233333;Makagoui;;;;;;;;;;;;;;;;;;;;;;;;;;
13.816667;-15.3;Ndakhar-Poste;;;;;;;;;;;;;;;;;;;;;;;;;;
13.816667;-15.3;Ndakhar;;;;;;;;;;;;;;;;;;;;;;;;;;
13.8;-15.4;Kilimane;;;;;;;;;;;;;;;;;;;;;;;;;;
13.816667;-15.4;Diokoul;;;;;;;;;;;;;;;;;;;;;;;;;;
13.816667;-15.4;Sintiou Kilimane;;;;;;;;;;;;;;;;;;;;;;;;;;
13.816667;-15.4;Sinntiou Kilimane;;;;;;;;;;;;;;;;;;;;;;;;;;
13.816667;-15.583333;Ndimbou Touba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.816667;-15.583333;N'Dimbe Taba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.816667;-15.466667;Medina Sintiou Amat Maram;;;;;;;;;;;;;;;;;;;;;;;;;;
13.85;-15.583333;Ker Dibi;;;;;;;;;;;;;;;;;;;;;;;;;;
13.85;-15.583333;Keur Djibi;;;;;;;;;;;;;;;;;;;;;;;;;;
13.85;-15.583333;Keur Gata;;;;;;;;;;;;;;;;;;;;;;;;;;
13.833333;-15.566667;Keur Male;;;;;;;;;;;;;;;;;;;;;;;;;;
13.866667;-15.566667;N'Dioli;;;;;;;;;;;;;;;;;;;;;;;;;;
13.866667;-15.566667;Ndioili;;;;;;;;;;;;;;;;;;;;;;;;;;
13.916667;-15.566667;Keur Al Adji Mamat;;;;;;;;;;;;;;;;;;;;;;;;;;
13.916667;-15.566667;Longkane;;;;;;;;;;;;;;;;;;;;;;;;;;
13.916667;-15.566667;Loncane Doiga;;;;;;;;;;;;;;;;;;;;;;;;;;
13.85;-15.55;Ndiao;;;;;;;;;;;;;;;;;;;;;;;;;;
13.85;-15.55;Ndiao Bambali;;;;;;;;;;;;;;;;;;;;;;;;;;
13.85;-15.55;Bambali;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7011;-12.2144;Fatako;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7203;-12.2199;Djikoye;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6996;-12.2116;Fongoli;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7056;-12.1536;Baytilaye;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7056;-12.1536;Baitilaye;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5745;-12.8438;Epengue;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5745;-12.8438;Etiolo Epingue;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5997;-12.8638;Datiemi;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5924;-12.8567;Etiolo;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6102;-12.8664;Egnissara;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6102;-12.8664;Enyissara;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5986;-12.8318;Ngoppou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5986;-12.8318;Ngop;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6157;-12.854;Egatie;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6157;-12.854;Egatye;;;;;;;;;;;;;;;;;;;;;;;;;;
12.616667;-12.833333;Mbass;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5513;-12.7901;Djirine;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5913;-12.8053;Goumo;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5913;-12.8053;Guemou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.605;-12.8098;Nangar;;;;;;;;;;;;;;;;;;;;;;;;;;
12.605;-12.8098;Nangare Peul;;;;;;;;;;;;;;;;;;;;;;;;;;
12.605;-12.8098;Nankare;;;;;;;;;;;;;;;;;;;;;;;;;;
12.605;-12.8098;Nankari;;;;;;;;;;;;;;;;;;;;;;;;;;
12.605;-12.8098;Noukari;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5602;-12.773;Bilel;;;;;;;;;;;;;;;;;;;;;;;;;;
12.566667;-12.75;Sokodou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5502;-12.7227;Termosse;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5502;-12.7227;Termesse;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6;-12.716667;Mbema;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6274;-12.8743;Madina Arsas;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6331;-12.8729;Ebarak;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6331;-12.8729;Ebarakh;;;;;;;;;;;;;;;;;;;;;;;;;;
12.65;-12.866667;Soubanik;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6286;-12.8381;Gaegui;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6391;-12.8305;Samou;;;;;;;;;;;;;;;;;;;;;;;;;;
14.133333;-15.2;Fass;;;;;;;;;;;;;;;;;;;;;;;;;;
14.15;-15.183333;Medina Fas;;;;;;;;;;;;;;;;;;;;;;;;;;
14.15;-15.133333;Gove;;;;;;;;;;;;;;;;;;;;;;;;;;
14.216667;-15.233333;Foret Classee de Delbi;;;;;;;;;;;;;;;;;;;;;;;;;;
14.266667;-15.2;Goubi;;;;;;;;;;;;;;;;;;;;;;;;;;
14.233333;-15.166667;N'Gadiago;;;;;;;;;;;;;;;;;;;;;;;;;;
14.233333;-15.166667;Ngadiaga;;;;;;;;;;;;;;;;;;;;;;;;;;
14.233333;-15.166667;Gadiaga;;;;;;;;;;;;;;;;;;;;;;;;;;
14.266667;-15.15;Dioum Samba Diao;;;;;;;;;;;;;;;;;;;;;;;;;;
14.183333;-15.083333;Yamane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.133333;-15.05;Belogne;;;;;;;;;;;;;;;;;;;;;;;;;;
14.133333;-15.05;Mbelogne;;;;;;;;;;;;;;;;;;;;;;;;;;
14.133333;-15.05;Mbelogn;;;;;;;;;;;;;;;;;;;;;;;;;;
14.216667;-15.116667;Hamdalaye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.216667;-15.116667;Djida;;;;;;;;;;;;;;;;;;;;;;;;;;
14.233333;-15.083333;Paffa;;;;;;;;;;;;;;;;;;;;;;;;;;
14.233333;-15.083333;Pafa;;;;;;;;;;;;;;;;;;;;;;;;;;
14.216667;-15.05;Yassi;;;;;;;;;;;;;;;;;;;;;;;;;;
14.233333;-15.066667;Sinthie Faraba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.983333;-14.95;Madina;;;;;;;;;;;;;;;;;;;;;;;;;;
14.083333;-14.983333;Hanem;;;;;;;;;;;;;;;;;;;;;;;;;;
14.116667;-14.983333;Taiba Ndioufene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.1;-14.933333;Sinntiou Nguerane;;;;;;;;;;;;;;;;;;;;;;;;;;
13.983333;-14.883333;Foret Classee de Maka Yop Est;;;;;;;;;;;;;;;;;;;;;;;;;;
13.983333;-14.833333;Mbadiane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.016667;-14.833333;Koulegna;;;;;;;;;;;;;;;;;;;;;;;;;;
14.033333;-14.85;Kassas;;;;;;;;;;;;;;;;;;;;;;;;;;
14.033333;-14.85;Kassassa;;;;;;;;;;;;;;;;;;;;;;;;;;
14.033333;-14.833333;Medina Mbayene;;;;;;;;;;;;;;;;;;;;;;;;;;
13.066667;-15.6;Kede;;;;;;;;;;;;;;;;;;;;;;;;;;
12.936389;-15.5225;Sankouya;;;;;;;;;;;;;;;;;;;;;;;;;;
13.05;-15.55;Bani;;;;;;;;;;;;;;;;;;;;;;;;;;
13;-15.483333;Kandiounkou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.016667;-15.5;Madina Mandingue;;;;;;;;;;;;;;;;;;;;;;;;;;
13.05;-15.5;Karantaba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.033333;-15.483333;Diambati;;;;;;;;;;;;;;;;;;;;;;;;;;
13.066667;-15.483333;Diana Sonkodou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.066667;-15.483333;Dianah Sonkoudou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.813889;-15.423889;Guidinnki;;;;;;;;;;;;;;;;;;;;;;;;;;
12.841389;-15.440833;Sakar;;;;;;;;;;;;;;;;;;;;;;;;;;
12.844167;-15.423056;Bani;;;;;;;;;;;;;;;;;;;;;;;;;;
12.782778;-15.390556;Sanboum;;;;;;;;;;;;;;;;;;;;;;;;;;
12.822222;-15.389444;Soumboundou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.894722;-15.431111;Dassilame;;;;;;;;;;;;;;;;;;;;;;;;;;
12.894722;-15.431111;Dassilam;;;;;;;;;;;;;;;;;;;;;;;;;;
12.894722;-15.431111;Dar Silame;;;;;;;;;;;;;;;;;;;;;;;;;;
12.894722;-15.431111;Bassilame;;;;;;;;;;;;;;;;;;;;;;;;;;
13.05;-15.433333;Missira;;;;;;;;;;;;;;;;;;;;;;;;;;
13.05;-15.433333;Messira;;;;;;;;;;;;;;;;;;;;;;;;;;
13.05;-15.4;Touba Maricounda;;;;;;;;;;;;;;;;;;;;;;;;;;
13.05;-15.4;Touba Morikounda;;;;;;;;;;;;;;;;;;;;;;;;;;
13.066667;-15.4;Dialaba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.083333;-15.616667;Faoune Kainako;;;;;;;;;;;;;;;;;;;;;;;;;;
13.083333;-15.616667;Madina Torodo;;;;;;;;;;;;;;;;;;;;;;;;;;
13.083333;-15.583333;Boussinki;;;;;;;;;;;;;;;;;;;;;;;;;;
13.083333;-15.583333;Bousanki;;;;;;;;;;;;;;;;;;;;;;;;;;
13.083333;-15.583333;Boussanki;;;;;;;;;;;;;;;;;;;;;;;;;;
13.1;-15.566667;Bambarakounda;;;;;;;;;;;;;;;;;;;;;;;;;;
13.85;-15.533333;Louba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.883333;-15.55;N'Dioben Diagle;;;;;;;;;;;;;;;;;;;;;;;;;;
13.883333;-15.55;Dioubene Diakle;;;;;;;;;;;;;;;;;;;;;;;;;;
13.866667;-15.516667;Gouye Madibouri;;;;;;;;;;;;;;;;;;;;;;;;;;
13.866667;-15.516667;Goui Madi Bouri;;;;;;;;;;;;;;;;;;;;;;;;;;
13.883333;-15.516667;N'Dankh;;;;;;;;;;;;;;;;;;;;;;;;;;
13.883333;-15.516667;Ndanka;;;;;;;;;;;;;;;;;;;;;;;;;;
13.833333;-15.5;Keur Diangane;;;;;;;;;;;;;;;;;;;;;;;;;;
13.833333;-15.5;Ker Djiangane;;;;;;;;;;;;;;;;;;;;;;;;;;
13.85;-15.483333;Passi Ndialla;;;;;;;;;;;;;;;;;;;;;;;;;;
13.833333;-15.466667;Daro Marnane;;;;;;;;;;;;;;;;;;;;;;;;;;
13.883333;-15.5;Dioli Mbaba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.866667;-15.45;Kaifara;;;;;;;;;;;;;;;;;;;;;;;;;;
13.9;-15.533333;N'Diobene Taiba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.9;-15.533333;Dioubene Taiba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.9;-15.516667;Tiekiene;;;;;;;;;;;;;;;;;;;;;;;;;;
13.916667;-15.516667;Rorane;;;;;;;;;;;;;;;;;;;;;;;;;;
13.9;-15.5;Keur Madi Touet;;;;;;;;;;;;;;;;;;;;;;;;;;
13.9;-15.483333;Sinntiou Mandar;;;;;;;;;;;;;;;;;;;;;;;;;;
13.9;-15.483333;Sintiou Mandar;;;;;;;;;;;;;;;;;;;;;;;;;;
13.916667;-15.45;Ndieme;;;;;;;;;;;;;;;;;;;;;;;;;;
13.833333;-15.433333;Mina;;;;;;;;;;;;;;;;;;;;;;;;;;
13.916667;-15.65;Medina Keur Babou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.916667;-15.633333;Talena;;;;;;;;;;;;;;;;;;;;;;;;;;
13.916667;-15.633333;Tialene;;;;;;;;;;;;;;;;;;;;;;;;;;
13.933333;-15.616667;Diamafara;;;;;;;;;;;;;;;;;;;;;;;;;;
13.95;-15.616667;Dagaballa;;;;;;;;;;;;;;;;;;;;;;;;;;
13.966667;-15.633333;Simbara;;;;;;;;;;;;;;;;;;;;;;;;;;
13.916667;-15.6;Alla Gaouri;;;;;;;;;;;;;;;;;;;;;;;;;;
13.95;-15.583333;Dagabrim;;;;;;;;;;;;;;;;;;;;;;;;;;
13.95;-15.583333;Dagabirame;;;;;;;;;;;;;;;;;;;;;;;;;;
13.95;-15.583333;Dagabiram;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7089;-12.138;Koumoutourou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7089;-12.138;Koumboutourou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7441;-12.1822;Dinodiang;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6441;-12.1235;Sillakounda Diakha;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6441;-12.1235;Silakounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6441;-12.1235;Silacounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6407;-12.1099;Laminia;;;;;;;;;;;;;;;;;;;;;;;;;;
12.641818;-12.1024;Diaguiri;;;;;;;;;;;;;;;;;;;;;;;;;;
12.641818;-12.1024;Diagueri;;;;;;;;;;;;;;;;;;;;;;;;;;
12.641818;-12.1024;Diaguiri Ko;;;;;;;;;;;;;;;;;;;;;;;;;;
12.641818;-12.1024;Daguiri Ko;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6763;-12.1165;Nemaouol;;;;;;;;;;;;;;;;;;;;;;;;;;
12.666667;-12.05;Nema;;;;;;;;;;;;;;;;;;;;;;;;;;
12.733333;-12.1;Wassadou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.4777;-12.0219;Togue;;;;;;;;;;;;;;;;;;;;;;;;;;
12.483333;-12.016667;Dalaoule;;;;;;;;;;;;;;;;;;;;;;;;;;
12.4979;-12.0062;Madinatou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.47624;-11.956942;Malinda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.483333;-11.95;Kedougou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.473889;-11.921667;Kafori;;;;;;;;;;;;;;;;;;;;;;;;;;
12.604391;-11.990607;Faleko;;;;;;;;;;;;;;;;;;;;;;;;;;
12.469444;-11.900278;Lyndiane;;;;;;;;;;;;;;;;;;;;;;;;;;
12.478007;-11.883337;Sakouya;;;;;;;;;;;;;;;;;;;;;;;;;;
12.478007;-11.883337;Sakhouya;;;;;;;;;;;;;;;;;;;;;;;;;;
12.685;-12.8561;Lebare Tiannieto;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6934;-12.8354;Banfarato;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6934;-12.8354;Edinn Banfarato;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6337;-12.826;Gandjiri;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6285;-12.8166;Salemata;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6307;-12.7884;Dar Salam;;;;;;;;;;;;;;;;;;;;;;;;;;
12.683333;-12.816667;Kekreti;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6908;-12.7863;Lenguekoto;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7;-12.85;Gasikitt;;;;;;;;;;;;;;;;;;;;;;;;;;
12.75;-12.833333;Gourikouol;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7517;-12.8318;Teng Koto;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7116;-12.7762;Diakha;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7116;-12.7762;Diagha;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7116;-12.7762;Diarha;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7153;-12.7774;Teng Woyo To;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7378;-12.8151;Bouroutamba Boulo To;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7183;-12.7608;Lengue Koto;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7085;-12.7469;Sarakoulo Yo;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7111;-12.7448;Fatakoulou Woyo To;;;;;;;;;;;;;;;;;;;;;;;;;;
12.763842;-12.723456;Kounsedile;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7147;-12.701;Gokirouwol;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7379;-12.69;Tiangol Lolle;;;;;;;;;;;;;;;;;;;;;;;;;;
14.083333;-14.9;Ngouye Siouarh;;;;;;;;;;;;;;;;;;;;;;;;;;
14.083333;-14.9;Ngouy Si Ouakh;;;;;;;;;;;;;;;;;;;;;;;;;;
14.05;-14.883333;Ndiayene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.05;-14.866667;Tiarene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.116667;-14.9;Sintiou Kafate;;;;;;;;;;;;;;;;;;;;;;;;;;
14.116667;-14.9;Sinntiou Kafate;;;;;;;;;;;;;;;;;;;;;;;;;;
14.05;-14.833333;Dioutou Gueyene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.05;-14.833333;Diountou Gueyene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.133333;-15.016667;Darou Salam;;;;;;;;;;;;;;;;;;;;;;;;;;
14.15;-15.016667;Gayene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.15;-14.966667;Darou Salam;;;;;;;;;;;;;;;;;;;;;;;;;;
14.166667;-14.983333;Boussoura;;;;;;;;;;;;;;;;;;;;;;;;;;
14.216667;-14.983333;Tiobe;;;;;;;;;;;;;;;;;;;;;;;;;;
14.25;-15.016667;Boudieguel;;;;;;;;;;;;;;;;;;;;;;;;;;
14.25;-15.016667;Tague Gouye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.25;-15.016667;Tague-Goui;;;;;;;;;;;;;;;;;;;;;;;;;;
14.25;-15.016667;Kinndiane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.266667;-15;Tag Gueye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.233333;-14.916667;Ndiolrhos;;;;;;;;;;;;;;;;;;;;;;;;;;
14.133333;-14.883333;Tanem;;;;;;;;;;;;;;;;;;;;;;;;;;
14.166667;-14.883333;Darou Moussa;;;;;;;;;;;;;;;;;;;;;;;;;;
14.133333;-14.816667;Ngouye Diaraf;;;;;;;;;;;;;;;;;;;;;;;;;;
14.2;-14.9;Gouye Diery;;;;;;;;;;;;;;;;;;;;;;;;;;
14.2;-14.9;Goui-Dieri;;;;;;;;;;;;;;;;;;;;;;;;;;
14.2;-14.9;Ngouye Dieri;;;;;;;;;;;;;;;;;;;;;;;;;;
14.2;-14.9;Gouye Dieri;;;;;;;;;;;;;;;;;;;;;;;;;;
14.266667;-14.883333;Ore;;;;;;;;;;;;;;;;;;;;;;;;;;
14.25;-14.85;Kaye Boubou;;;;;;;;;;;;;;;;;;;;;;;;;;
14.3;-15.216667;Kounar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.3;-15.183333;Ndiobene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.3;-15.183333;Diobene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.333333;-15.216667;Seli;;;;;;;;;;;;;;;;;;;;;;;;;;
14.366667;-15.2;Dioum Guennt;;;;;;;;;;;;;;;;;;;;;;;;;;
14.366667;-15.2;Ndioum Guent;;;;;;;;;;;;;;;;;;;;;;;;;;
14.366667;-15.166667;Dioum Guennt;;;;;;;;;;;;;;;;;;;;;;;;;;
14.366667;-15.166667;Dioum;;;;;;;;;;;;;;;;;;;;;;;;;;
13.116667;-15.566667;Sare Dimba Baneba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.183333;-15.65;Sare Ngaye;;;;;;;;;;;;;;;;;;;;;;;;;;
13.183333;-15.65;Sare Ngaye;;;;;;;;;;;;;;;;;;;;;;;;;;
13.183333;-15.65;Yera Dioula;;;;;;;;;;;;;;;;;;;;;;;;;;
13.183333;-15.65;Sare;;;;;;;;;;;;;;;;;;;;;;;;;;
13.183333;-15.65;Ndiolofene;;;;;;;;;;;;;;;;;;;;;;;;;;
13.2;-15.65;Sare Babou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.2;-15.616667;Koutounta Ali Koli;;;;;;;;;;;;;;;;;;;;;;;;;;
13.216667;-15.616667;Badindin;;;;;;;;;;;;;;;;;;;;;;;;;;
13.183333;-15.583333;Gouba Samba Loum;;;;;;;;;;;;;;;;;;;;;;;;;;
13.216667;-15.566667;Ibrahima Sal;;;;;;;;;;;;;;;;;;;;;;;;;;
13.216667;-15.566667;Djinani II;;;;;;;;;;;;;;;;;;;;;;;;;;
13.133333;-15.516667;Oumana;;;;;;;;;;;;;;;;;;;;;;;;;;
