LAT;LONG;FULL_NAME_RO
7.6;1.083333;Oya
7.05;.75;Agoréké
8.8;1.4;Anyimmboli
8.8;1.4;Anyimboli
7.983333;1.416667;Gougou
9.066667;.7;Bangan
6.733333;1.116667;Zivé
7.216667;1.133333;Bato
7.716667;1.05;Montagne d’ Ouali
9.666667;1;Noumbou
7.916667;1.033333;Eté
8.633333;.95;Ketti
9.983333;.7;Kokouaga
9.816667;.916667;Agoundé
7.55;1.283333;Médiamékou
9.433333;.933333;Akalédé
8.15;1.533333;Badia
10.85;.466667;Njounkpourma
7.233333;.7;Mimpassem
9.533333;1.05;Chaîne de Piha
10.45;.166667;Diapa
6.4;1.033333;Agoudoukpé
6.316667;1.65;Kakwé
10.8;.25;Djangou
7.683333;1.316667;Nonava
6.933333;.583333;Mélakouto
8.133333;1.2;Matioukpli
7.516667;1.083333;Kofodua
6.966667;1.416667;Adjivou
10.2;.916667;Pawoni
7.35;.85;Patatoukou
8.866667;1.6;Parampa
8.866667;1.6;Bariba
8.866667;1.6;Paremmpa
8.866667;1.6;Parempa
6.35;1.65;Avélé
10.916667;.483333;Margbangou
7.916667;.616667;Mont Mangmaboula
7.766667;.816667;Adjakpodji
7.766667;.816667;Djabodji
8.25;1.583333;Adioba
8;1.633333;Togba
10.633333;.55;Djanpienbour Koiniébouanga
10.633333;.55;Djanpienbour Koinibouanga
6.683333;1.116667;Avati Djobédji
6.683333;1.116667;Djobedji
7.116667;.733333;Atimé
7.666667;.733333;Niélé
7.833333;1.2;Niantoukou
10.816667;0;Bafonk
6.283333;1.5;Badji Kopé
6.483333;1.65;Afanyangan
6.483333;1.65;Afanjaga
6.483333;1.65;Afagnagnan
6.483333;1.65;Afranyanga
6.483333;1.65;Afanyá
6.483333;1.65;Afangnagan
6.4;1.65;Tota Kondji
6.4;1.65;Totagan
8.683333;.916667;Mélamboua
8.683333;.916667;Mélanmboua
9.066667;1.3;Afadadé
7.316667;1.083333;Adképaï Tchokoukon
7.516667;.6;Tomegbé
10.45;.333333;Tomboula
10.45;.333333;Tommboula
10.666667;.766667;Campement de Pêcheurs
7.716667;.8;Djitriamé
7.716667;.8;Djétriamé
8.833333;1.683333;Aworo
6.45;.766667;Avoikopé
9.866667;1.25;Fermes de Pésséré
9.866667;1.25;Fermes de Péséré
7.566667;1.033333;Azafi
6.733333;.95;Togbli
6.733333;.95;Tokpli
6.4;1.583333;Djeypémé
6.4;1.583333;Djéyi
10.333333;.733333;Djé Djabou
10.816667;.333333;Tanbangou
9.5;.9;Tammbassa
9.5;.9;Tambassa
9.766667;.6;Nlaman
9.4;.683333;Alidounpo
6.716667;.9;Modogounou
6.716667;.9;Amédovounou
6.8;1.233333;Forêt Classée d’ Amakpavé
9.1;1.2;Katiao
7.883333;1.716667;Kata
7.35;1.433333;Tonouékoué
6.7;.95;Djovadjé
6.483333;1.683333;Djonokouvé
9.316667;1.15;Djodimboa
9.316667;1.15;Djodimboua
10.766667;.65;Laatongo
10.433333;.533333;Kanganbou
7.416667;1.5;Badégoékopermi
6.3;1.75;Azimégan
6.3;1.75;Azimé
8.616667;1.016667;Kanyamboua
8.616667;1.016667;Kaniamboua
8.616667;1.016667;Kanyiammboua
7.766667;.716667;Kankowon
7.766667;.716667;Kankoouon
7.25;1.583333;Djikamé
6.75;1.2;Kpoli Kopé
6.75;1.2;Kpouli
6.383333;1.583333;Kponou
7.766667;1.166667;Aniélakou
9.883333;1.15;Colline Andjian
8.216667;.883333;Anamanié
7.45;1.033333;Amoukopé
10.883333;.033333;Tanlongue
10.655833;.195;Tandjouaré
9.933333;1.25;Alouméré
7.05;.783333;Alo
7.616667;1.5;Zamoué
8.833333;1.083333;Lama Tessi
7.85;1.35;Lakaïkou
6.966667;1.566667;Dongo
7.25;1.216667;Dokochroé
9.666667;1.283333;Kassé
9.666667;1.283333;Kasé
7.8;.716667;Kapo
7.566667;.7;Olabé
10.7;.466667;Okougou
7.583333;1.516667;Okéguito
7.35;1.066667;Bassé Gnamassi
6.866667;.75;Agbladomé
10.016667;.4;Wandé Nadoum
9.95;1.2;Waladé
6.316667;1.066667;Voumé
9.483333;1.1;Bounon
10.883333;.016667;Bouna
9.433333;1.383333;Chenjanao
9.433333;.95;Bouzem
7.583333;1.25;Lassé
9.5;.55;Tchotchopola
7.633333;.916667;Omouédi
6.55;.983333;Aratué
6.55;.983333;Adatwé
6.316667;1.533333;Apéda Kondji
9.1;.516667;Békouroubé
6.583333;.75;Bédékopé
10.783333;.15;Bating
6.533333;1.05;Tzikané
6.533333;1.05;Dzikalé
9.583333;.683333;Bamban
9.583333;.683333;Banmban
10.933333;.333333;Gondjouaka
9.466667;.85;Boussékou
6.966667;.983333;Kouévé
6.966667;.983333;Kpéve
7.066667;1.166667;Koudokodji
9.8;1.183333;Hago
8.05;1.316667;Dagou
7.433333;1.166667;Avedje
7.433333;1.166667;Dadja
9.483333;.9;Santé-Bas
7.4;.783333;Kbobé
9.733333;1.066667;Kawala
7.5;.716667;Hello
7.616667;1.2;Forêt Classée d’ Hawé
7.616667;1.2;Forêt Classée d’ Havé
9.066667;.633333;Yankassia
7.75;.916667;Forêt d’ Iakouéou
7.75;.916667;Forêt d’ Yakouéou
10.5;.5;Région des Savanes
6.65;1.133333;Todomé
9.683333;1.2;Mont Kalankpa
10.316667;.716667;Djabou
9.5;.916667;Kpéréa
7.4;1.55;Kpété
7.4;1.55;Kpélé
8.75;1.3;Danhadanha
7.2;.683333;Dalavé Todomé
9.316667;1.05;Dako
9.316667;1.05;Daudé
9.433333;.883333;Kanboua
7.016667;1.4;Kamé
8.466667;1.6;Kalé
9.433333;1.15;Nyongbao
7.7;.633333;Kpeyé Boundé
7.75;1.283333;Kahora
7.8;1.15;Illougba
7.75;1.15;Ikouétéka
7.75;1.15;Ykouétéka
6.7;.65;Kokou Kopé
10.8;.833333;Lac de Koiniahou
10.216667;.516667;Bolé
8.966667;1.266667;Koméré
8.25;.916667;Gabangala
8.016667;1.416667;Efé
8.016667;1.416667;Ofé
7.483333;1.05;Temé-Oderé
7.483333;1.05;Odéré
10.966667;.75;Posséliwounwani
10.966667;.75;Poséliwounwani
9.833333;.533333;Méwindo
6.65;.816667;Kpokou Kopé
7.15;.65;Kakpa
10.666667;.283333;Kpeïdjak
6.433333;1.216667;Kpatéfi
6.483333;1.566667;Momé-Agouti
6.483333;1.566667;Momé Rhagou
10.716667;.066667;Moak
10.716667;.333333;Gbawanga
6.266667;1.766667;Gbaga
6.266667;1.766667;Baga
6.266667;1.766667;Boga River
7.7;.683333;Kongolélé
10.066667;1.266667;Kon
6.483333;.933333;Aménoukpé
6.483333;.933333;Menoukpoé
9.666667;.583333;Takpapier
9.666667;.583333;Takpapié
7.483333;1.2;Alakoyo
7.566667;.683333;Zougbéga
10.666667;.233333;Ganganakounkok
6.583333;.8;Galékopé
8.083333;1;Tchiaré
8.083333;1;Tcharé
9.35;1.066667;Tchang
7.6;1.066667;Ogobé
6.45;1.566667;Agbédépémé
6.233333;1.533333;Agbantokopé
7.283333;1.466667;Rakoutchou
8.666667;1.216667;Forêt Classée de l’ Aou-Mono
10.016667;1.233333;Tapounté
10.016667;1.233333;Tapoundé
10.666667;.4;Tantchingou
6.566667;1.05;Nyassivé
6.566667;1.05;Niassivé
6.566667;1.05;Nyasivé
10.166667;.966667;Périmètre de Reboisement des Monts Nattiwah
9.9;1.15;Pointedourou
8.133333;.916667;Pintioro
8.2;1.6;Mont Gbéré
10.8;.25;Naboague
10.4;.3;Naba
6.633333;.7;Glikpo
6.333333;1.5;Glévé
10.983333;.25;Bougou
8.8;.5;Boubou
7.383333;.6;Bosoasiso
7.383333;.6;Monts Bossoassisso
10.816667;.733333;Kontyionya
10.816667;.733333;Kontjonga
10.816667;.733333;Kontjénga
10.816667;.733333;Kondonga
10.816667;.733333;Kontenga
10.816667;.733333;Kotenga
10.816667;.733333;Koutienga
8.983333;1.333333;Sabarangadé
8.866667;1.616667;Balanka
6.333333;1.016667;Bagbé
7.133333;1.616667;Aoutélé
6.483333;1.616667;Houmblasso Kopé
6.483333;1.616667;Hounbléso Kopé
10.416667;.733333;Danouaga
6.55;1;Agnran
6.55;1;Anyra
6.366667;1.633333;Agbozomé
6.866667;1.133333;Tséva
8.433333;1.433333;Samanyi
10.633333;.166667;Sakré
7.55;1.15;Sada
7.05;.716667;Agawé
7.05;.716667;Agamé
8.533333;.916667;Afoulayo
6.516667;1.133333;Toumé
10.8;.816667;Toubéloélhou
9.633333;.583333;Sangana
10.333333;.633333;Nafouli
10.616667;.183333;Nadari
8.516667;1.283333;Goko
6.733333;1.533333;Godjémé
9.366667;1.116667;Gnagala
10.316667;.816667;Nakouabou
6.683333;1.533333;Gboto Atchamé
6.683333;1.533333;Gboto Atchémé
7.283333;.866667;Kouban
7.2;.933333;Mont Kouakopéto
6.683333;1.066667;Agokpé
7.666667;.733333;Venkounia
6.416667;.916667;Tsivyépé
6.416667;.916667;Tsiviépé
10.033333;.983333;Barédjian
10.6;.183333;Bantierk
10.6;.183333;Banntierk
9.25;1.183333;Banawi
9.25;1.183333;Bannawi
6.283333;1.116667;Tovégblé
6.416667;1.616667;Tourhassikopé
6.416667;1.616667;Tourhasi Kopé
6.35;.983333;Dota
7.35;1.583333;Kato
8.533333;1.3;Orokpa
7.566667;.316667;Assoukoko
7.566667;.316667;Asuokoko Rivière
7.566667;.316667;Asuokoko
7.566667;.316667;Asukoko
7.566667;.316667;Asuakawkaw
7.566667;.316667;Asukawkaw
7.566667;.316667;Azwokoko
7.566667;.316667;Aswokoko
6.666667;1.35;Tchiba
6.483333;1.1;Tchati
9;1.216667;Koumiré
9.816667;1.066667;Mont Koumaou
10.033333;.533333;Naloba
6.8;.633333;Agoukpoéta
9.883333;.883333;Naham
10.633333;.316667;Koubangou
7.25;.883333;Agoréké
8.25;1.25;Guédiémi
10.716667;.433333;Goubouni
6.466667;.95;Kédji
9.433333;.766667;Douandé
10.066667;.766667;Liflémou
10.883333;.65;Tiabatangouala
7.566667;.9;Oudjé
9.933333;.95;Campement d’ Ataloté
7.366667;1.366667;Ataké
10.783333;.283333;Nanouogou
10.833333;.316667;Koumpiagué
6.55;.85;Sétekpé
6.55;.85;Sétégbé
9.833333;1.233333;Sékouli
6.683333;.766667;Bétépo
6.683333;.766667;Bétèkpo Kopé
7.533333;.9;Béna
6.9;.766667;Forêt Classée d’ Agou
10.916667;.166667;Kounsogou
9.683333;.6;Nammbowédo
9.683333;.6;Nambowédo
10.05;1.116667;Koukouan Tchango
7.4;1.25;Koussoukopé
10.15;.75;Koupéni
9.883333;.75;Nandoundia
9.766667;.616667;Nampoak
9.766667;.616667;Nampoach
9.766667;.616667;Nammpoak
7.066667;.816667;Mont Ahatzé
7.466667;1.3;Kofétchouko
6.533333;1.433333;Kodji Kopé
10.3;.683333;Pangani
9.066667;1.033333;Mont Adamano
9.066667;.5;Aboufoulé
10.683333;.366667;Titiégou
10.65;.283333;Mandiaré
10.116667;.633333;Malibou
9.8;.966667;Palanko
10.516667;.1;Pakou Tindaon
8.1;.683333;Atitiabou
10.1;.883333;Oumbé Nyindrivéré
10;.883333;Oukouyoté
6.583333;1;Atchavé
6.583333;1;Atchanvé
6.583333;1;Adjave
6.283333;1.1;Téfia
7.85;1.016667;Ouoliwo
7.85;1.016667;Ouoliouo
6.766667;.983333;Atikolé
7.533333;1.233333;Atiadékopé
9.616667;.566667;Isandiapo
9.616667;.566667;Insandiapo
9.066667;1.383333;Demonto
7.733333;1.083333;Nyamassila
7.733333;1.083333;Niamassila
6.766667;1.55;Dékondji
9.533333;.316667;Kpandia
10.933333;.233333;Kpadjenta
6.916667;1.133333;Tiokou
10.65;.15;Djabiré
7.083333;1.55;Dinanokou
8.183333;1.316667;Atikpay
8.183333;1.316667;Atikpaï
8.183333;1.316667;Atitpaye
9.716667;.516667;Kabangbag
7.4;.983333;Iviou
11.1;-.1;Nouong
6.55;1.016667;Abidikopé
8.033333;1.483333;Abalou-Kakaou
8.033333;1.483333;Abalo Kakaou
9.316667;1.05;Tiavalème
9.716667;.833333;Tiamou
8.5;1.633333;Diamassi
10.016667;.633333;Diabédo
10.366667;.7;Tayou
9.8;.75;Natchiboura
9.883333;.6;Nassakini
7.083333;1.4;Akaképo
9.083333;1.266667;Wasséra Kadéro
9.35;.6;Bijomanbé
9.216667;.85;Bigabo
10.666667;.333333;Biakong
8.766667;1.05;Kadia
9.25;.533333;Dibaldi
10.8;.733333;Koinédadéni
10;.683333;Fiangata
9.883333;1.316667;Solabou
6.516667;.85;Bodo
6.516667;.85;Bédo
6.683333;1.05;Alikopé
6.683333;1.05;Akoli Kopé
6.733333;.783333;Wouto
9.883333;1.15;Colline Wiatambon
7.35;.933333;Foto
6.8;.966667;Fokpoé
9.983333;.7;Niahité
10.133333;.75;Nazikou
7.083333;.8;Siokopé
9.966667;1.35;Sihèbi
9.15;.783333;Binako
7.933333;1.05;Akabavi
6.716667;.816667;Tadiénou
6.533333;1.133333;Akpafia
10.533333;.666667;Akoura
7.1;1.05;Zomaé
8.983333;1.133333;Sokodé
9.583333;.683333;Sitiboubou
6.65;1.3;Blakpa Kopé
10.466667;.166667;Bion
7.083333;1.1;Ekpokopé
7.633333;.6;Ekoukouafouté
7.633333;.6;Ekoukoifouté
9.2;1.066667;Kévèna
10.016667;.583333;Kerkéténou
9.883333;1.15;Kélimréré
7.033333;.85;Monts Ewéto
7.033333;.85;Mont Eouéto
6.666667;1.566667;Bémina Kondji
7.933333;1.6;Kima
9.083333;1.1;Kiangué
7.1;.866667;Edakopé
6.95;.566667;Klouto
6.95;.566667;Kloto
6.95;.566667;Hausberg
6.95;.566667;Kluto
6.716667;1.566667;Essé Ana
9.433333;1.166667;Lossoboua
9.433333;1.166667;Losoboua
6.1;1.25;Rade de Lomé
6.1;1.25;Lome Road
6.5;.933333;Abolégbé
7.366667;.933333;Ouvetsébé
9.45;1.133333;Félima
9.45;1.133333;Felina
7.4;1.3;Klépé
9.266667;.533333;Kissaboun
7.05;.816667;Litito
10.083333;1.15;Koutangou
7.183333;.75;Hlonvié
7.183333;.75;Lanvié
7.266667;1.55;Ahuizimé
6.466667;.866667;Yekplékodji
10.833333;.15;Yanyane
7.516667;1.166667;Oyo
6.466667;1.666667;Logomé
9.833333;1.083333;Circonscription de Niamtougou
9.833333;1.083333;Préfecture de Doufelgou
9.833333;1.083333;Niantougou
6.65;1.116667;Kové
8.05;1.15;Kofiti
7.5;.683333;Todomékopé
7.666667;.7;Dakpa
6.416667;.866667;Hoholou
6.416667;.916667;Havé Yopé
10.75;.55;Poiporga
10.716667;.1;Kpong
10.933333;.883333;Lalora
6.766667;1.183333;Agbaton
9.516667;.783333;Konadiou
8.75;.666667;Souroukou
6.85;1.55;Niavo Navé
6.483333;1.5;Dagbati
7.35;1.6;Bovimé
7.433333;1.033333;Abonkopé
8.133333;1.6;Atépa
8.066667;1.633333;Ekpa
9.716667;.983333;Monda
6.833333;1.216667;Djébé
7.4;1.083333;Mapa
10.8;.816667;Latiélé
9.25;1.1;Apado
10.916667;.233333;Danpiong
10.666667;.266667;Mont Kpidjoak
6.666667;1.416667;Kouvé Atran
9.716667;.416667;Kossatia
6.5;1.333333;Gati
7.133333;1.616667;Alagbamé
7.45;1.033333;Oulé
7.333333;1.133333;Téba
6.583333;1.25;Didokpo
10.716667;.266667;Nanarébou
10.15;.766667;Namouté
6.6;1.183333;Kouni
8.6;.916667;Bamboua
8.6;.916667;Banmboua
10.85;.166667;Karsome
9.35;1.033333;Mont Atounboa
7.533333;.766667;Forêt d’ Igodo
9.966667;.933333;Nialo
8.9;1.2;Birini
6.583333;.75;Atakpamé
6.583333;.75;Atapamé
7.183333;.75;Kayes
10.616667;.566667;Tiankalhou
7.683333;.616667;Mont Etaha
9.916667;.966667;Oukouré
10.9;.35;Gouandjoga
6.733333;1.5;Zouvi
6.733333;1.5;Rhonyo Kondji
7.516667;1.666667;Gbéloé
10.666667;.233333;Mont Tandjamon
7.6;1.166667;Yorokoudji
10.8;.783333;Kindohou
9.983333;1.3;Mont Loumogo
8.083333;1.133333;Atikpaï
9.85;1.066667;Waladé
10.35;.75;Nagané
7.533333;.6;Obé
7.683333;1.266667;Pédigbé
7.316667;.666667;Kodolibi
7.316667;.666667;Kodolibl
7.316667;.666667;Mont Kodolib
6.283333;1.3;Loué
7.083333;1.066667;Kokoukopé
10;.966667;Malawo
6.25;1.683333;Klomavi Kopé
10;1.2;Sélébino
7.533333;1.1;Hihétro
7.866667;.95;Ayakpé
9.083333;1.383333;Adjié
10.783333;.383333;Djatougou
8.75;.833333;Préfecture de Sotouboua
8.75;.833333;Circonscription de Sotouboua
9.5;1.383333;Akonokoré
6.75;.883333;Séva
6.75;.883333;Wonougba Séva
7.533333;1.016667;Témédjolo
7.216667;1.2;Kpambiribi
7.733333;.983333;Bekeribi
6.883333;.95;Doundoudjemé
6.516667;1.15;Nyidé
6.516667;1.15;Enyidjé
7.516667;1.133333;Lomnava
10.916667;.033333;Farénag
9.566667;.3;Padioulé
6.266667;1.65;Abatamé
6.816667;1.283333;Abali
10.666667;.016667;Mont Bikoro
10.766667;.466667;Forêt de Napago
8.1;1.5;Ekpa
7.333333;.666667;Ounadjassi
6.45;1.6;Atchavé
7.416667;.633333;Mont Egboto
6.533333;.716667;Losou Kopé
6.533333;.716667;Letsoukopé
6.533333;.716667;Létoukopé
7.433333;.533333;Boufoubé
9.516667;.35;Garka
9.8;.75;Tirka
7.733333;.783333;Dijon
7.733333;.783333;Djon
9.416667;.833333;Kabikou
6.716667;1.083333;Atitoé
6.716667;1.083333;Atité
10.85;0;Kogoudakou
9.633333;.633333;Kouloukpé
10.883333;.366667;Naloaté
7.35;1.633333;Agdgomé
9.016667;1.1;Bambouyé
10.766667;.266667;Poubogou
9.333333;1.25;Circonscription de Bafilo
9.333333;1.25;Préfecture d’ Assoli
10.55;.35;Forêt Classée de Barkoissi
10.55;.35;Forêt Classée de Barkoisi
7.166667;.833333;Mont Lato
9.683333;.966667;Assiwa
9.416667;.85;Tchéoka
7.416667;1.15;Akouékpé
6.916667;1.483333;Blado
10.883333;.283333;Déomouana
9.833333;.983333;Tidira
10.633333;.15;Mont Diabir
6.566667;1.133333;Tavèkwémé
6.566667;1.133333;Tavé
10.883333;.1;Giéditi
8.016667;1.4;Kotakota
7.55;1.216667;Adjomi
7.016667;1.533333;Avou
6.233333;1.6;Apounonkpa
6.65;1.15;Agbodjékpwé
6.65;1.15;Agbodjekpoui
10.65;.566667;Lakourgou
7.35;1.016667;Tchapali
7.266667;.816667;Agbanon
9;1.35;Sahéringabé
7.433333;1.1;Agadja
7.916667;.633333;Mont Toumfo
6.683333;1.3;Alogbalé Kopé
9.9;.483333;Gbangbalé
10.333333;.516667;Bonsougou
6.3;1.633333;Ganavé
7.55;.716667;Gonobé
10.9;.233333;Boutanétiou
9.183333;.75;Ngaboun
10.283333;.65;Sigbinga
7.333333;1.55;Yéyéhoué
10.766667;.466667;Ogaro
8.7;.85;Mérétéhi
6.733333;.683333;Nyékonakpoé
7.266667;1.183333;Pogan
8.916667;1.333333;Kolowaré
9.283333;.616667;Nianpandi
10.866667;.383333;Mont Goboko
10.933333;.55;Balangaboingna
7.2;1.033333;Toutchikopé
10.533333;.75;Karo
7.4;.616667;Okumakokobi
7.4;.616667;Monts Okoumakokobi
7.433333;1.116667;Gbohou Loto
10.133333;.55;Naba
10.533333;.15;Yamboulé
10.533333;.15;Yemboulé
10.533333;.15;Yammboul
10.533333;.15;Yamboul
10.533333;.15;Jambule
10.416667;.3;Kountoné
10.416667;.3;Kounntoné
10.3;.883333;Koukoundé Ouzieo
10.966667;.266667;Dalagou
10.55;.55;Tontondi
7.316667;1.25;Badji
11;.666667;Kankandino
10.133333;.75;Nionkopré
9.1;.6;Nafou
9.45;.916667;Bounkouloum
10.616667;.183333;Natomone
10.833333;.416667;Nanbonga
6.9;.566667;Todji
10.85;.15;Djakperga
7.15;1.583333;Adjaché
10.666667;.4;Djanbangou
9.4;.883333;Kadjika
9.433333;.783333;Sanpa
9.466667;.95;Kalia
10.1;.916667;Mbome
10.8;.266667;Parbiak
6.466667;.85;Kpesougomé
6.466667;.85;Kpatsougomé
6.6;1.583333;Maossi Djogbé
6.6;1.583333;Maosi Djogbé
6.7;1.016667;Folivikopé
10.883333;.2;Nassablé
10.883333;.2;Nasablé
7.766667;1.55;Igboatchi
10.183333;.683333;Namouté
10.616667;.566667;Kabouanga
7.683333;1.5;Knondié
8.983333;1.466667;Kokoué
9.6;.766667;Kudjetju
9.6;.766667;Koutchichéou
9.6;.766667;Koudyabyaou
9.6;.766667;Kudjetjeu
9.816667;.366667;Ounado
10.683333;.183333;Kpankpark
7.266667;1.616667;Avédjémé
8.083333;1.483333;Alakopé
8.333333;1.016667;Blitta Kotokoli
7.1;.616667;Mont Agblévémohoto
7.716667;.666667;Dafé
9;1.05;Koubon
9.016667;1.533333;Intiourou
9.4;.666667;Wéyé
10.483333;.516667;Katioh
9.466667;.266667;Diab
9.033333;1.033333;Mont Sialo
9.466667;1.383333;Gbao
10.266667;.733333;Garabonga
7.25;1.616667;Avédjémé
7;1.083333;Latime
7;1.083333;Alati
10.866667;.616667;Préfecture de Kpendjal
6.816667;.916667;Missahomé
7.133333;1.616667;Kpeï
10.933333;.383333;Naloaté
7;1.166667;Amadjikakopé
6.6;1.55;Kini Kondji
6.85;1.566667;Gbegba
9.683333;1.266667;Sosoa
9.683333;1.266667;Sossoa
9.9;.4;Kpouèmbek
9.9;.4;Kpoimbek
9.216667;1.25;Poubo
8.35;.966667;Kpwawa
8.35;.966667;Kpouawa
6.366667;1.133333;Ziovou
10.7;.15;Sankpong
8.1;1.35;Moretan
8.1;1.35;Morita
10.75;.1;Morbak
6.466667;1.166667;Mediéné
6.466667;1.166667;Hédjéné
7.366667;1.183333;Sagnakopé
10.716667;-.083333;Koulougona
9.728611;.810833;Namon
6.175833;1.200556;Gaklé
6.175833;1.200556;Gakli
6.177222;1.200278;Azyagbang
6.1725;1.205278;Klikamé
6.1725;1.205278;Klékamé
6.194722;1.204722;Aglali
6.164722;1.206389;Migbodji
6.160833;1.207778;Dosou
6.170556;1.207778;Noubklo
6.165556;1.209444;Gali
6.167222;1.21;Amousouvi
6.190278;1.209722;Badoga
6.205833;1.1875;Aglago
6.160556;1.297222;Kanyi
6.178056;1.296667;Ooutwévé
6.161667;1.305833;Rhatosé
6.156111;1.309167;Tokpokondji
6.175278;1.306389;Zili
6.163056;1.31;Rhodan
6.183056;1.318611;Tamanyé
6.183056;1.318611;Tamagné
6.180278;1.319444;Vétakou
6.231944;1.296389;Kodèmé
10.152222;1.073056;Nadoba
10.054444;1.210556;Koutougou
9.35;1.266667;Bafilo
9.516667;1.283333;Landa
9.516667;1.283333;Kpèzindè
9.516667;1.283333;Landa Pozenda
9.571944;1.318333;Lolu
9.571944;1.318333;Ssirka
9.571944;1.318333;Adumdé
9.571944;1.318333;Sirka
9.571944;1.318333;Anandé
9.661111;1.311389;Kutau
9.661111;1.311389;Kétao
9.661111;1.311389;Koutaou
9.661111;1.311389;Kuta
6.214722;1.241667;Séméba
6.210556;1.243889;Kélévou
6.210556;1.243889;Kélégougan
6.205556;1.247778;Agbétchafan
6.204722;1.251944;Ondito
6.201944;1.256667;Agbodo
6.199167;1.261389;Onsou
6.208333;1.263056;Etrou
6.214167;1.263056;Agblenyi
6.239167;1.258889;Kloubatémé
6.239167;1.258889;Klovatémé
6.265556;1.253889;Havé
6.265556;1.253889;Hiama Kopé
6.293333;1.215833;Tchikplonoukondji
6.293333;1.215833;Sikplé Kodi
6.23;1.298333;Avougon Kopé
6.23;1.298333;Apougon
6.247222;1.293333;Alaglo Kopé
6.247222;1.293333;Alaglo
6.248333;1.293333;Kopé
6.231111;1.430278;Agomékpota
6.264444;1.428889;Adjido Déka
6.214167;1.450278;Kpésikonou
6.246389;1.448056;Ekpoui
6.246389;1.448056;Ekpui
6.195278;1.471944;Kodzovya
6.245556;1.453889;Rhoségbado
6.248889;1.461944;Kohoun
6.201389;1.478889;Porto-Séguro
6.201389;1.478889;Agbodrafo
6.201389;1.478889;Agbedrafo
6.201389;1.478889;Agbodrafo (Porto-Séguro)
6.201389;1.478889;Porto-Segouro
6.205;1.478333;Zongo
6.228056;1.478056;Togoville
6.228056;1.478056;Togo
6.333889;1.433889;Bébémé
6.333889;1.433889;Béhémé
6.387222;1.449722;Akoumapé
6.176667;1.218611;Afotoudé
6.183611;1.215;Kofi
6.185;1.215278;Aidé
6.180556;1.216667;Agbénya
6.183056;1.218333;Kouléhoho
6.195833;1.216667;Kélégouvi
6.176111;1.219444;Ongodé
6.161667;1.224167;Nyaso
6.165556;1.222778;Houndanou
6.165556;1.224444;Boyi
6.175;1.224722;Magbla
6.224167;1.366944;Mirhédo
6.227778;1.371111;Akousé
6.238333;1.363333;Klou Kopé
9.800278;.973056;Kadjalla
9.800278;.973056;Kadjala
9.630833;1.0225;Sarakaoa
9.630833;1.0225;Kaoua
9.630833;1.0225;Sara-Kawa
9.630833;1.0225;Kaua
9.623056;1.147778;Tchitchao
9.611111;1.153333;Yadé
9.666667;1.15;Piya
9.666667;1.15;Pya
9.828056;1.128056;Ténéga
9.583333;1.166667;Bo
9.583333;1.166667;Bohou
9.664444;1.183333;Tcharé
9.722778;1.1825;Kouméa
9.722778;1.1825;Kéméa
9.821944;1.186667;Ssiu
9.821944;1.186667;Siou
9.821944;1.186667;Boaga
9.821944;1.186667;B?ruu
9.821944;1.186667;Birgou
9.821944;1.186667;Tjou
9.821944;1.186667;Siu
9.827778;1.200833;Djoréro
9.827778;1.200833;Djorergou
6.180833;1.188333;Avéméné
6.187778;1.188333;Totigan
6.1725;1.195;Gbolovou
6.197778;1.193611;Honkopé
6.188333;1.196111;Agbalé Pédo
6.188333;1.196111;Balé Pédogan
6.184444;1.196944;Afanbo
6.191944;1.198056;Mésan
6.129167;1.204444;Nyenakpoé
6.151111;1.207222;Gadjépé
6.167778;1.286944;Adakpamé
6.168889;1.290556;Kébolo
6.211944;1.270278;Tékpo
6.218333;1.269167;Dégui
6.256944;1.273611;Bama Kopé
6.256944;1.273611;Bama
6.22;1.285;Ounbotri
6.236667;1.286111;Kodésoa
6.244722;1.281389;Djagblé
6.274444;1.2825;Klémé
6.274444;1.2825;Dé Kopé
6.268889;1.287222;Avéta
6.268889;1.287222;Awéta
6.145556;1.298611;Kawékondji
6.148611;1.305556;Gbésogbé
6.148611;1.305556;Gbéssogbé
6.151667;1.305;Oundo
6.241389;1.366944;Kalapé
6.243333;1.369167;Koudémo Kopé
6.291944;1.339444;Dyaoulé
6.291944;1.339444;Diaoulé Kopé
6.28;1.343333;Aziadomé
6.327778;1.3375;Kadiamé
6.327778;1.3375;Akadiamé
6.318056;1.341667;Tansi
6.318056;1.341667;Tahassi
6.318056;1.341667;Tahasi
6.318056;1.341667;Tahassié
6.323056;1.346111;Tsamé
6.336667;1.345278;Agomé
6.336667;1.345278;Azome
6.412778;1.328889;Iobo
6.412778;1.328889;Yobo
6.184722;1.245556;Adgénou
6.184722;1.245556;Edjanaoué
6.195556;1.245556;Aoudja
6.168889;1.250278;Station Météo
6.1525;1.253056;Bosou
6.140833;1.258611;Alagbo
6.154167;1.256389;Hotonou
6.134444;1.263333;Ablogamé
6.142778;1.26;Avété
6.154167;1.262222;Sosou
6.141667;1.265278;Ayivi Adjavon
6.147222;1.264444;Agbétyafan
6.165833;1.265833;Ounpé
6.365278;1.390556;Hahotoé
6.365278;1.390556;Hahoté
6.365278;1.390556;Hahatoé
6.406111;1.399167;Vodjé
6.296944;1.41;Séwagan
6.296944;1.41;Sewágá
6.296944;1.41;Sévagan
6.296944;1.41;Sevaga
6.296944;1.41;Zevaga
