LAT;LONG;NAME
7.133333;2.066667;CANA
9.416667;1.516667;BOUTOUM
9.416667;1.516667;BUTUM
9.416667;1.516667;BOUTOU
9.333333;2.5;YAKASSIROU
7.35;1.766667;KOSOSA
9.65;1.516667;KOROL
11.4;2.4;KORIKIGOUROU
11.433333;2.416667;KORI
6.566667;2.3;GLEBODJI
6.566667;2.3;GBEBODJI
9.816667;2.983333;SEREBOU
9.883333;1.7;NGBOUNGBOU
10.7;2.633333;MAREBOUYA
7.15;1.833333;MAOUGBERHOE
10.833333;1.05;MANOGAYE
9.583333;1.8;MANDJA
7.333333;1.916667;POTA
10.6;1.416667;PORHOU
10.5;.733333;POMPADEGA
10.5;.733333;POMMPADEGA
11.266667;2.283333;POGOU
9.883333;1.883333;BADORE
9.883333;1.883333;BADORI
10.35;.883333;KADIANE
9.533333;2.933333;KABALOUN
7.25;1.816667;PAKPAKAN
8.983333;1.95;IGBRE
8.983333;1.95;IGBERE
8.983333;1.95;BLE
6.666667;2.716667;IFANHIM
6.666667;2.716667;IFANHIN
10.616667;1.033333;TESSIBOHON
11;2.683333;TERI
6.85;1.983333;SAHOUDO
10.833333;2.566667;SADOKARA
9.683333;1.5;BAMBREU
9.3;1.8;BAKPEHOU
9.516667;1.416667;NIANGBAKABIYA
9.516667;1.416667;NIAKPAKABIA
11.083333;2.766667;NIANDAROU
6.816667;2.466667;AFFAME
6.883333;1.833333;ADOUKOUE
6.416667;2.033333;ADJOHOUNDJE
6.416667;2.033333;ADJOHOUNDJA
9.116667;1.866667;ADJIMA
10.383333;.85;TOUKANTE
9.416667;1.416667;TOUASE
8.5;2.35;TOSSO
10.733333;2.466667;FRO
9.8;1.75;FOUNGPELRHA
6.866667;2.666667;FOUDITI
6.65;2.166667;TOGOUDO
6.65;2.166667;TOGODO
6.65;2.166667;TOGBODO
10.216667;1.233333;TIAPETA
9.616667;1.583333;TEREKOUKA
9.1;2.533333;TAMMBOUKIROU
9.616667;2.666667;SAMONE
7.15;1.666667;DOLOME
10.583333;2.966667;PAKTIN
6.516667;1.833333;SEGBO
9.933333;3.25;BEROU
10.033333;1.416667;KOUTANTAGOU
9.783333;3.15;SORIAGANDO
7.6;1.683333;AKLEME
7.6;1.683333;AKLAME
7.6;1.683333;AKLEIME
9.883333;3.016667;WERAGANDO
8.5;2.433333;GBEME
10.733333;1.666667;TANKONGA
9.7;1.733333;DEDENNDEU
10.516667;1.05;TOUGA
10.516667;1.05;TOUGO
9.916667;1.783333;FOUMBERHA
9.916667;1.783333;PAKOUKA
6.5;2.45;OUEDOAGUEKO
6.55;2.333333;GOLODJIGBE
7.433333;1.966667;TOSOUGON
7.3;1.966667;HONVI
10.4;2.483333;MAREWORDOU
10.283333;1.333333;POSSEYEYE
7.216667;1.816667;LEVOURHOE
6.933333;1.733333;PALOHOUE
6.933333;1.733333;PATOHOUE
6.933333;1.733333;PATAHOUE
9.9;2.783333;BOKORO
10.716667;3.016667;KIPEDA
6.5;1.966667;DAHE
9.766667;3.016667;KOUBOUREDAROU
10.033333;2.766667;SIKOURO
10.033333;2.766667;SIKURO
8.25;2.033333;BOHOUE
10.866667;2.083333;OURONKOURAROU
9.916667;1.583333;SAKPOATANI
9.916667;1.583333;PANDOLOU
6.966667;2.683333;POBE
6.966667;2.683333;IPOBE
10.533333;1.05;BAGAPODI
9.266667;2.6;SARAWALOU
10.8;.9;KOUPOKONDO
10.6;1.1;KOUNDRIOUBATOHON
9.966667;1.65;DJESSEKOUSINNGREU
9.966667;3.083333;SERE
9.966667;3.083333;SEREWANDIROU
6.916667;1.916667;ADJAGLAME
6.916667;1.916667;ALASSANE
10.4;2.483333;SOUTEGOUROU
8.05;2.716667;ALE
10.333333;1.766667;WONO
8.666667;2.666667;ODOHBAN
7.233333;1.816667;AGOUGAN
10.45;1.116667;WANDOUETA
10.25;2.316667;TINDORA
7.466667;1.65;DOUSSA
9.733333;1.383333;KADOLASSI
6.7;2.216667;PACHAGON
9.866667;2.55;OUROUGOURE
9.833333;1.666667;GALOGO
8.35;1.933333;ATAKE
11.3;2.933333;AROUNA
11.25;2.383333;YOKPANOU
10.583333;2.083333;GORDOBA
10.183333;2.966667;GBESSI
8.15;2.25;ROSSO
9.35;2.366667;DEWE
10.666667;1.35;TANFORGOU
9.216667;2.866667;KOBI
8.45;2.333333;BEFFA
11.6;2.666667;GOUGOUNO
10.4;2.033333;CHOUDOU
10.9;.983333;KOTIARI
10.733333;.966667;TIAHOUNKOSSI
9.683333;2.85;BANI
10.383333;1.633333;SOA
6.75;1.933333;AGNAME
7.183333;1.966667;AGBLOMELEVI
11.45;2.333333;KPESSIDARA
7.466667;1.65;BATADJI
6.416667;1.966667;DUMBO
6.416667;1.966667;DOGBA
10.15;2.566667;KENEKOU
10.1;1.216667;KOUSSONYIGOU
7.4;2.666667;OKPOMETA
9.366667;1.483333;OGOUGOUWORO
6.6;1.633333;AHOHO
10.233333;1.383333;BERSINGOU
10.233333;1.383333;BERECINGO
6.516667;2.6;OUANDO
9.6;3.133333;BOURAINEGA
11.183333;2.8;BOULINIERI
10;1.716667;WARKOUKE
8.366667;1.816667;ATTIA
8.416667;2.433333;EKLE
9.933333;1.616667;KAMORHOGALORHA
9.933333;1.616667;PANDOLOU
9.35;2.616667;PARAKU
9.35;2.616667;PARAKOU
10.233333;2.933333;DABA
11.166667;2.416667;ANGARADEBOU
9.616667;1.75;YATANRHA
8.8;2.6;KOHOTO
8.8;2.6;KONKOTO
6.583333;2.5;HETINSOTA
7.883333;1.716667;KATA
9.883333;1.4;PIKHA
7.516667;1.85;NOUDOVAGON
9.483333;1.816667;GOOUNKPA
11.516667;2.416667;NIARABANA
7.116667;1.916667;ADOMOUGON
8.383333;1.85;TCHOKOBO
7.05;1.983333;SINHOUELOGO
11.083333;2.75;GANDOPENEROU
9.833333;1.8;GANGGOROGO
8.283333;1.816667;MONTMORO
8.066667;1.983333;MONDJI
10.65;1.483333;KOUNDE
10.616667;1.183333;BARATOLO
10.45;.816667;BANSALE
10.6;.883333;SANBEHOU
9.85;3.25;DOROUNWEROU
8.583333;1.7;BARIBA
11.2;2.333333;ADAMOU
6.666667;1.616667;TOKPLI
6.883333;1.633333;TODJIME
9.95;2.95;OULAROU
8.316667;1.9;AKPOUATI
11.35;2.416667;SONWORE
10.166667;1.95;BOUEROUGOUROU
10.85;1;MADOGA
9.866667;1.95;PESSI
9.75;1.55;DORI
9.75;1.55;BABANZAOURE
8.033333;2.483333;SAVE
10.433333;1.8;MINDOU
7.166667;1.95;OUENOUNIGNON
9.633333;1.916667;BOUADARA
9.95;1.483333;KANKOULRHANEUMRHOU
9.05;1.666667;LAGBERE
10.366667;1.283333;TAKOUTA
10.633333;1.866667;SIANOUKOKA
11.216667;2.516667;BINIKOGA
7.383333;1.75;FETE
7.166667;2.4;SAGON
10.683333;.85;BAMOUAGA
6.833333;2;TCHIAVETETA
9.233333;2.6;IBRASSIMGA
10.233333;2.316667;GANDO
9.633333;1.65;SAOUTIOURI
10.516667;1.333333;DANGUIMAPIGA
7.233333;1.666667;AGBAN
11;2.783333;TOUZA
9.35;2.366667;KPEROUNKOUKA
9.133333;2.966667;INESSAKOU
11.166667;2.283333;FAKOUN
10.583333;1.283333;KOUMOUNA
10.733333;2.783333;SOKOUMBEROU
7.85;1.9;SOGO
9.75;2.75;NORTHEAST
9.75;2.75;DEPARTEMENTDUBORGOU
9.75;2.75;PROVINCEDUBERGOU
9.75;2.75;DEPARTEMENTDUNORDEST
9.75;2.75;PROVINCEDUBORGOU
9.75;2.75;BORGOU
7.583333;1.833333;ATIOLOR
7.25;1.683333;BAVOU
10.266667;2.733333;BEROU
9.216667;2.533333;BEREKPANE
11.183333;2.866667;SANROU
9.85;1.8;SANKOUROU
7.85;2.666667;RIVEROPESUKU
9.483333;1.65;KOUTOUNGA
10.6;.966667;MAGA
8.416667;1.666667;LOYA
11.1;2.95;LOUSSI
9.45;1.55;KOUTE
10.316667;2.166667;NINGOUSSOU
10.333333;1.766667;NIENKOUSSANMBOU
10.3;1.65;NIEKENE
7.066667;1.983333;AGBIDIME
6.35;2.216667;AGBANZIN
6.35;2.216667;AGBANZINKPOTA
9.566667;1.483333;AGBANBOULOU
9.316667;2.483333;SEBOU
9.233333;3.083333;SAYOUNKPARO
11.1;2.433333;SATOHA
10.633333;1.983333;MOKA
6.616667;2.516667;MITRO
6.616667;2.516667;METLO
6.566667;2.55;MIDOTOKPA
6.566667;2.55;MODOTOKPA
7.416667;2.05;DIRIDJI
7.416667;2.05;DIVIJI
7.416667;2.05;DIRIJI
11.3;2.483333;BAKANI
7.35;1.783333;HOUTCHATAGON
8.133333;2.266667;HOUIN
9.983333;1.55;HONGON
10.4;1.35;DOYAKOU
9.233333;2.633333;BEBIEOUROU
10.566667;1.333333;BEATOUGOU
9.833333;3.083333;BATERE
11.833333;2.6;DIATI
11.516667;2.533333;DIADIA
10.4;1.716667;DEROU
9.516667;2.533333;SOUANRE
9.65;1.833333;BOURDOUR
9.65;1.833333;BOURDOURHA
10.433333;1.583333;BOURANGA
11.316667;2.683333;BOUNIAKO
10.666667;.783333;KOUROUBAGA
10.666667;.783333;BOULOUBOUANGA
9.316667;2.7;KONKOMA
11.183333;2.983333;GANDOBAKA
10.166667;2.383333;GANDO
10.95;2.1;GANBORE
9.666667;3.233333;TINRA
11.216667;2.666667;SANSOU
6.766667;2.033333;HOUNGO
6.766667;2.033333;OUNGO
6.95;1.766667;HOUMBAME
6.95;1.766667;OUMBAME
6.566667;1.816667;OUINGA
7.116667;1.95;AKPETO
10.233333;.966667;WO
9.65;1.616667;KAMAA
10.733333;1.166667;KALABON
10.4;2.466667;PARO
7.666667;2.183333;PAOUIGNAN
7.666667;2.183333;PAWIGNAN
7.666667;2.183333;PAOUGNAN
10.4;.866667;PANANJORA
8.166667;1.95;ATOKOLOTO
8.166667;1.95;ATOKOLIBE
8.166667;1.95;ATOKOLOBE
8.166667;1.95;ATUKOBI
10.233333;1.2;KOUKOUOGOU
10.35;1.05;KOUKOUAGOU
9.9;1.916667;GOULOUME
10.25;2.866667;SISSIKOUROU
10.016667;1.9;NASSOUTOKO
9.916667;1.916667;NANTERI
7.433333;2.566667;ADAKPLAME
7.433333;2.566667;AVLAPAME
6.45;2.35;KALAVI
6.45;2.35;ABOMECALAVI
6.45;2.35;ABOMEYCALAVI
8.05;1.666667;ABALA
6.7;2.066667;TOKPA
6.7;2.066667;TOPA
9.05;2.433333;TOKOROU
11.033333;2.733333;SAM
10.783333;1.016667;SAKONOU
9.3;2.533333;TEOUGOUROUGANDO
11.183333;2.116667;TEMERE
10.133333;1.616667;SAHOM
9.983333;1.666667;SABIYERIMAFOWA
9.916667;2.333333;BAMOUNIN
10.2;1.7;BACOUSSOU
10.2;1.7;BAKOUSSON
9.283333;2.616667;BAKOUNOUROU
6.883333;1.966667;TCHIATOME
9.116667;2.566667;TCHATCHOU
9.116667;2.566667;CHACHU
7.3;1.783333;SOSOGTE
7.25;1.983333;ONHOUN
10.116667;2.316667;BOUKO
11.333333;2.466667;TOUZOU
9.483333;2.583333;TOUNRE
7.616667;1.966667;IAIA
9.333333;2.716667;TINEKONPAROU
11.316667;2.516667;TINDAROU
9.483333;1.716667;DOUNIANGA
10.3;2.083333;DOUKOUDEROU
10.45;2.55;DOUGOUDAROU
11.533333;2.6;GAMA
10.266667;1.816667;MEKROUGOUROU
10.266667;1.816667;MAKROU
6.316667;2.1;OUIDAHPLAGE
6.316667;2.1;WIDASEATOWN
6.35;2.05;OUETO
10.616667;2.066667;KOURO
10.633333;2.883333;SONOUKAROU
9.683333;1.633333;FORETCLASSEEDESOUBROUKOU
11.2;2.916667;KONGOU
10.65;1.2;KONDITEHON
10.583333;.816667;KADOUAGA
10.066667;2.35;SEKOUKPAROU
9.666667;3.266667;SEKOBOUNKPEROU
6.35;1.916667;SEHON
6.35;1.916667;SOHON
9.766667;2.616667;DANKOUROU
7.266667;2.35;ZAGNANADO
11.166667;2.866667;GOUBOUGO
11.15;2.916667;GOUBOU
7.366667;1.766667;GOTINGON
10.216667;2.3;GOROBANI
11.266667;2.266667;BOUGOUROUNKOUROU
10.083333;2.866667;BOUENORE
9.233333;2.766667;FORETCLASSEEDUNANO
10.5;1.166667;KOLONDOKO
8.2;2.75;KOLEKOU
6.716667;2.666667;SAKETE
9.666667;1.75;SAKALANGA
7.15;2.516667;MASSE
10.316667;1.7;MARIGANDO
10.316667;1.7;MARI
10.833333;.933333;TCHOUKOANG
7.383333;2;TCHIKO
10.733333;.933333;POTIBAKOUTEGA
6.516667;2.633333;ATCHOUPA
9.65;2.883333;OUBO
6.683333;2.3;OUANCON
9.55;1.5;WATETI
9.55;1.5;OTITI
8.45;1.816667;OTCHOUO
8.3;1.9;NOIAMO
10.8;2.1;BONIPOTOKO
7.15;1.983333;AGNANGNAN
6.383333;2.5;AGBLANGANDAN
6.383333;2.5;AGBLANKANTAN
11.6;2.7;WABI
7.216667;1.666667;VIVIME
8.016667;2.183333;SABALOUAGBA
10.7;1.266667;POZENA
9.45;2.716667;MALO
10.083333;1.433333;TASSITA
10.366667;1.2;TARETAREBOUINI
10.416667;1.4;TIESSIKOURBOU
9.416667;2.566667;TIEBONA
7.15;1.866667;DOTOTA
11.15;2.3;DONMBOURE
9.766667;1.683333;FORETCLASSEEDELADONGA
10.316667;2.75;TOKOKONE
6.433333;2.65;TOHOUE
9.866667;1.783333;TIWABERA
11.116667;2.883333;TISSAROU
10.466667;1.033333;TIOKOTI
7.483333;1.916667;DJOGON
6.533333;2.566667;DJIGBE
6.533333;2.566667;DJIBE
9.45;1.45;DJENKEME
7.733333;1.783333;DJALOUKOU
7.733333;1.783333;DJALOKOU
7.733333;1.783333;DJALLOUKOU
7.733333;1.783333;DIALLUCU
9.283333;2.9;KPARI
9.283333;2.9;PARI
6.666667;2.383333;KPANNOU
9.766667;1.6;KPAKPAYE
7.75;1.666667;EOUIHERA
11.383333;2.933333;EKIWO
8.333333;2.583333;EDAHI
10.333333;1.116667;DIMATADONI
8.083333;2.516667;DIHO
8.083333;2.516667;DHIO
9.483333;1.583333;KTIPRIBOUMA
9.366667;2.466667;KABOUYAROU
10.016667;1.416667;KABATJARE
7.333333;1.95;AKODEHAO
9.35;2.75;WERIA
11.183333;2.7;WENAKOGA
6.683333;2.55;GBEKENDJI
6.683333;2.55;BEKANDJI
6.6;2.65;GBEDJEHOUN
8.166667;1.9;GBEDE
7.366667;2.6;KETU
7.366667;2.6;KETOU
6.366667;2.016667;ASSOGBENOU
6.366667;2.016667;ASSOGHE
6.366667;2.016667;ASOGBENOU
9.483333;2.416667;ARTON
6.733333;2.783333;ARO
11.133333;2.833333;YOUPIRI
10.2;1.15;YONMBAGA
10.2;1.383333;YETAPO
6.383333;2.216667;PAHU
6.383333;2.216667;PAHOU
10.566667;.9;OUTOUOTO
9.883333;3.333333;OUROUMOU
8.966667;2.5;GORO
11.316667;2.333333;SONKOURA
9.683333;1.4;SONAHOLOU
9.683333;1.4;SANAHOLLOU
9.2;2.866667;BOUE
8.016667;2.233333;BOUBOU
9.1;2.033333;AGUIMO
11.3;2.266667;MARAGOU
8.966667;1.716667;KANI
8.966667;1.716667;MANIGRI
9.233333;3.066667;MALOUNKOULOU
7.983333;1.916667;KPOTO
7.6;1.75;KPITE
9.316667;2.2;KPESSOU
9.516667;2.833333;BENIAKOU
10.166667;2.35;GUINKOU
9.05;2.516667;GUIDANKOUAROU
9.733333;2.983333;GUERO
8.616667;2.75;OFATOUTA
10.6;.833333;KORHOU
7;2.583333;GLAOUETE
7;2.583333;GBAOUETE
7.316667;1.783333;LANTEDIE
7.116667;1.85;LANTAEGBELAKOU
9.95;1.683333;LAMSESSE
10.95;2.05;MOROKOU
7.3;1.9;MONOBODOLO
10.266667;1.15;KOUNANIENGOU
6.683333;2.233333;TANTA
10.683333;1.333333;TANMBOGOLE
10.683333;1.333333;TAMBOGORE
9;2.166667;MONTSDELCASSE
7.816667;1.683333;DEKAMPE
9.833333;2.766667;DEBOU
9.35;1.416667;AKARADE
7.383333;1.983333;AHOUNRA
9.1;2.333333;WASSON
11.183333;2.133333;GBANTE
6.616667;2.516667;GBADOA
10.766667;.983333;TIANKOUEHOUM
9.366667;1.416667;TIAKPARTIA
9.366667;1.416667;CHOPARACHA
6.9;2.65;BANIGBE
10.166667;3.4;ZARA
9.866667;1.516667;PERIMETREDEREBOISEMENTDESTANEKAS
10.483333;1.266667;TANAKONGOUTANSA
10.05;1.933333;FIROU
10.633333;1.183333;FINDOUROU
6.783333;1.933333;APLANOU
8.083333;1.633333;APAKI
9.866667;3;YERE
9.016667;1.716667;ODOKOTO
8.25;1.833333;ODOEDIO
6.683333;1.633333;AGUIDAHOUE
7.466667;1.933333;AGOUSOTO
7.066667;1.9;AGOSSOUHOUI
10.65;2.966667;WARANGUI
10;2.416667;AKOULA
10.933333;.966667;MALORA
9.466667;1.516667;KAWALA
9.5;2.916667;KAWAKEROU
10.616667;1.033333;KATARI
11.016667;2.75;KPESSAGOU
9.95;1.4;PARGOUTE
9.95;1.4;KPELRHOUKPARHOUTE
10.4;1.233333;INAFONNTE
10.4;1.233333;IMAFOTE
11.533333;2.583333;BEDOUDOU
6.666667;2.2;GOVIE
10.466667;1.683333;DARO
8.083333;2.116667;YAGBO
11.416667;2.55;YAGARAFOUGUEROU
9.966667;3.283333;YA
9.2;2.85;WONKOULE
9.2;2.85;OUNKOULE
9.55;2.816667;NANO
10.45;.95;NAMOUTIAGA
10.816667;2.716667;NAHAROU
9.833333;3.133333;KERE
9.333333;1.533333;KEMETOUALIDJO
6.35;2.433333;RADEDECOTONOU
6.35;2.433333;COTONOUROADSTEAD
6.383333;2.283333;COCOCODJI
6.383333;2.283333;COCODJI
6.383333;2.283333;HALTEDEKOKOCODJI
10.25;1.233333;KOUAHA
10.25;1.233333;KOUABA
6.566667;2.7;KOTAN
10.283333;2.45;KOSSIA
8.4;2.616667;KOKORO
9.416667;2.566667;GAYAKABOU
7.383333;1.816667;LOTE
9.766667;1.35;LORI
9.85;1.65;GBOUMGBOUM
9.55;1.6;GBOUDIA
9.55;1.6;AGANGO
9.983333;2.416667;GBINIASSO
9.383333;2.5;TANKARO
6.716667;1.683333;TANGARAME
10.416667;2.833333;SAROU
9.783333;2.95;SARAKPARA
9.9;3;MOUERA
10.733333;1.333333;POMPONGOU
6.916667;1.8;PODJI
8.5;1.733333;PIRA
11.116667;2.266667;BAFILEGOU
7.116667;1.65;BADJAME
9.25;2.25;KOULO
7.05;2.5;DASSONIALLI
10.083333;2.883333;DASSAROUDAROU
7.016667;1.75;AVEGAME
9.05;2.233333;TEROU
9.05;2.233333;TERU
7.833333;1.783333;LADJOU
9.766667;2.716667;TAMOUSSIA
9.133333;1.566667;TALO
9.133333;2.783333;TAKOSSI
10.483333;1.133333;TAPOUNTI
10.416667;.8;POUGOU
10.416667;.8;PENOUAKE
9.883333;1.716667;BABIENGDA
7;1.7;AZOUKPO
6.666667;2.5;AZAOURISSE
6.666667;2.5;AZAOUIRISSE
6.95;1.866667;ZINKPE
9.816667;2.733333;SOKOUM
10.216667;2.066667;SOISSAROU
9.883333;2.683333;SOBOU
10.483333;1.55;BOROGOU
9.016667;2.5;BIBI
6.516667;2.35;ADJAGBO
9.766667;1.783333;ADANION
9.366667;2.583333;TORA
9.616667;1.366667;BEHAWALE
9.966667;2.333333;GOUSSOUNOKPAROU
9;1.65;GOURADIANI
10.8;2.033333;BARAGOUNEOU
10.316667;2.783333;BAORA
8.866667;1.8;ISSIKPA
10.316667;1.416667;IRIKOUAKOU
6.833333;2.666667;IPEGUILE
6.833333;2.666667;IPEGUITEOUME
6.833333;2.666667;IPEGNILE
9.666667;1.833333;BANGUE
11.083333;2.316667;BANDARA
7.416667;2.75;ILLARA
9.183333;1.95;MONTIGBEREKOINO
7.733333;1.733333;MOVIO
10.45;1.5;MOUNOUNBOURFA
10.4;2.55;KOKA
11.316667;2.55;FAYAGA
6.5;2.1;FANNOUHOUE
6.5;2.1;FACINAHOUE
7;1.783333;YEHOUHOUE
10.266667;1.3;TAGAYEYE
6.35;2.4;CADJEHOUN
6.966667;1.683333;BOSIKPE
6.966667;1.683333;BOZIKPE
11.35;3;IDOKIOU
9.85;2.85;ICHOGANDOU
9.866667;3.316667;BOUSSIGUI
9.366667;2.616667;WANSIROU
10.4;2.816667;GAROU
9.45;1.5;GAOUGADO
9.383333;2.633333;GANOU
10.416667;.85;GANGALE
6.633333;1.716667;LOKOSSATCHIKOME
11.55;2.983333;KOUTAFOUKOULA
9.933333;3.033333;KOUROUROU
10.416667;1.4;TANTOUGOU
11.133333;2.9;KAOURA
10.266667;1.566667;PELIMA
10.6;1.05;PEHON
7.316667;1.8;AYADAHA
7.183333;1.666667;OKY
9.2;2.166667;OKOUTAOKA
8.216667;2.35;OKO
9.8;2.966667;SIBADO
9.483333;1.783333;SESSE
9.483333;1.783333;SERSER
9.483333;1.783333;SECE
10;1.266667;BINAH
10;1.266667;KOUIYAO
10;1.266667;OUNOU
10;1.266667;AKOLE
11.9;2.916667;KOURA
10.633333;1.083333;KOUOLOHON
10.316667;1.2;KOUNIGUENNGOU
9.5;2.483333;KOUNDORA
7.216667;2.166667;HIZANKOGEDE
7.216667;2.166667;KOGEDE
7.016667;1.916667;HEDETA
9.6;1.916667;DEMSIROU
9.833333;1.383333;BATAKESSI
9.833333;1.383333;WELEKOURSI
10.633333;1.983333;BASSINI
9.733333;1.433333;TIATIAKOU
9.766667;2.55;DODOU
10.316667;1.05;KOUMANKENNTIEGOU
9.5;3.066667;BOROU
9.5;3.066667;BORO
9.383333;1.816667;BOPENANGUE
9.983333;1.366667;KOHOBE
9.983333;1.366667;KOHOBEI
8.366667;1.983333;KOFFAYE
8.083333;1.816667;KODIATCHAN
10.616667;1.366667;KOAMOGOU
9.8;1.416667;TABOUNDE
9.316667;2.516667;SUINROU
9.75;2.516667;SOUROUKOUWOROU
7.2;1.95;ALLOMAKANME
11.45;2.75;OUROUBOU
10.283333;1.666667;OURAMONON
9.5;1.416667;KPEDEKPEDE
9.266667;2.466667;KAROKOUBOU
10.35;1.383333;FAFERE
10.35;1.383333;FAFIRE
10.866667;.95;LOAKA
10.6;.883333;LIKERE
8.3;2.333333;LELE
9.95;1.55;KANKOULZOURHA
9.533333;1.533333;KANKALO
10.833333;.95;KANDJO
6.5;2.166667;TORIGARA
6.5;2.166667;TORI
9.966667;1.666667;SENAGVEOU
11.4;2.633333;SEMALABOKOU
10.55;10.6;FON
9.833333;2.916667;BEROUGANDOU
6.6;2.566667;AGONDO
7.333333;1.65;AGODOGOUE
9.216667;2.35;SIOUROU
7.15;1.716667;SINLITO
8.316667;2.7;BONBOKOU
10.85;1.4;BOLIKIANG
10.783333;1.25;BOILATINI
7.75;1.683333;KOUFFO
10.35;1.333333;KOUDENNGOU
10.616667;.9;SINGKIENI
10.216667;1.983333;SINAWAROU
9.683333;3.266667;SINAGOUROU
10;3.383333;KISSA
10.466667;1.333333;KIOTOGA
8.566667;2.4;KILIBO
9.283333;2.5;GOUNOUROU
9.983333;1.6;GOUMERA
9.816667;3.183333;OBEROUGANDO
9.783333;1.733333;NOUMENE
10.65;.866667;NOUADITARI
10.65;.866667;BOITOUHON
10.116667;1.366667;KOUGA
9.716667;1.4;BOHOUMKOARA
10.85;.966667;BOGOLORIKAPAHOUN
10.616667;1.383333;BOANNA
9.016667;1.733333;KIKELE
9.016667;1.733333;KEKELE
7.983333;1.633333;KIATA
7;2.616667;ADJAOUERE
9.566667;3.066667;DAMMBOE
9.55;3.116667;DAMMBO
7.3;1.766667;DAGUI
10.683333;2.133333;NIANIANOU
10.316667;1.466667;NIANDATE
9.583333;1.733333;AFABEUSSE
6.366667;2.133333;ADJOVICODJI
6.366667;2.133333;AOUICODJI
6.366667;2.133333;AVICONDJI
6.366667;2.133333;AVICONJI
6.7;1.666667;ADJIGA
11.066667;2.833333;TOUKO
10.966667;1.433333;TOUBILI
9.716667;1.75;TOSSAOU
9.716667;1.75;DEDERA
10.183333;2.75;DABOU
9.833333;1.45;DABLEURHA
8.4;1.65;MONTANRINE
6.633333;2.483333;GOGBO
7.816667;2.05;GOBADA
9.866667;1.7;NIAFOURHOUM
10.116667;2.516667;KORBOBO
10.733333;1.5;KONTENATANMBOU
9.9;1.55;KATABAN
9.9;1.55;FOWA
9.983333;1.383333;FOUNGOU
9.966667;1.566667;FOOPSOULRHA
6.716667;1.683333;LAGUNETOGBADJI
6.716667;1.683333;LACTOBADJI
8.016667;2.383333;WEME
8.016667;2.383333;OUEME
10.2;.666667;SAYOTA
10.2;.666667;YANONE
10.2;.666667;YAWENI
11.3;2.683333;YASSIKOGA
10.233333;1.25;KOUANGOU
9.266667;2.65;GONONGOUNE
9.266667;2.616667;GOMMBOKO
6.7;1.683333;OUEDEME
7.416667;1.916667;ANA
9.2;2.15;AMEREKPEROU
7.533333;1.7;ALOUHOUEHOUE
10.633333;2.016667;YAOUROU
10.816667;.966667;YANPOUIGA
10.066667;1.833333;YALA
11.05;2.7;GOKIROU
11.834039;3.328792;DAGADAGUE
11.588278;3.377682;ZOUKATONDI
11.59405;3.117934;WEROU
11.790113;3.159645;TOULOUATOUNDI
11.613236;3.352523;TOULOUA
11.764548;3.192634;TOROZOUGOU
11.738984;3.368685;TONKOTE
11.668887;3.346367;TONDIKINTE
11.954238;3.179599;TONDIBOUKA
11.83525;3.245459;TONDIBANDA
11.855046;3.289186;TOMBOUTOU
11.855046;3.289186;TONBOUTOU
11.905852;3.276976;TOKOIGOUNGOU
11.905852;3.276976;TOKOYGOUMBOU
11.677164;3.569532;GADITOUNGA
11.677164;3.569532;GADI
11.6796;3.472419;KOKOTOMBO
11.857972;3.418483;KOKI
11.919694;3.210915;KOTOGAMBO
11.919694;3.210915;KATAGANBO
11.672721;3.282021;KARAMBA
11.672721;3.282021;KARANBA
11.773126;3.211218;KANTORO
11.683636;3.185654;FORETCLASSEEKALASSODEGUENE
11.654944;3.23525;KABEKAKOUNGO
11.735452;3.191103;ISSENE
11.753935;3.227783;GUENEZENO
11.730858;3.22114;GUENE
11.637315;3.315905;GOUROUKPA
11.81152;3.013034;IMBATEMO
11.81152;3.013034;INBATEME
11.733434;3.376068;SOUMBEGOLO
11.875446;3.403027;SOTA
11.875446;3.403027;KAKIGOUROU
11.875446;3.403027;KAKIGORU
11.875446;3.403027;KAKIGOROU
11.680811;3.197679;SERKIFARI
11.853835;3.209099;SAKAOUANKWARATEGUI
11.853835;3.209099;SAKAWAKOUARATEGUI
11.840111;3.23362;SAKAOUAN
11.840111;3.23362;SAKAWA
11.840111;3.23362;SAKWAN
11.840111;3.23362;SAKAOUA
11.840111;3.23362;SAKOUAN
11.840111;3.23362;SAKOUANI
11.940716;3.027077;PAKO
11.86707;3.375547;OLO
11.900706;3.264851;MOLLA
11.144736;3.643915;WASAE
11.135396;3.70917;RIVERLA
11.135396;3.70917;LAGA
11.786259;3.396065;MONKASSA
11.786259;3.396065;MOKASSA
11.654211;3.420598;MODIABANGOU
11.864114;3.389668;MALANVILLE
11.864114;3.389668;MALLANVILLE
11.739387;3.323529;KOUBERI
11.770502;3.24634;KWARATEGUI
11.770502;3.24634;KOUARATEGUI
11.625244;3.435671;KATAKI
11.625244;3.435671;KOTAKI
11.585351;3.475951;KOROGOUZOU
11.644652;3.352624;KOREGOUSSOU
11.645761;3.324336;KONIA
11.907971;3.285755;GOROGUINDE
11.800434;3.476109;GAROU
11.741524;3.397074;GABOGUINDE
11.675446;3.316667;FOUMBAROU
11.742213;3.311521;FEREKIRE
11.734745;3.456458;DEITONDI
11.649899;3.148386;DAREKPOTO
11.685553;3.438378;DANIBANGO
11.976455;3.222621;BIRNILAFIA
